"","Zi","Yi","Ci","Di"
"115",75,62,0,1
"116",75,62,0,1
"117",64,62,0,1
"118",75,62,0,1
"119",75,62,0,1
"120",71,62,0,1
"121",75,63,0,1
"122",74,63,0,1
"123",69,63,0,1
"124",75,63,0,1
"125",60,56,0,1
"126",67,56,0,1
"127",71,56,0,1
"128",58,55,0,1
"129",66,55,0,1
"130",75,54,0,1
"131",61,55,0,1
"132",75,52,0,1
"133",75,52,0,1
"134",73,52,0,1
"135",75,52,0,1
"136",68,52,0,1
"137",57,52,0,1
"138",75,52,0,1
"139",70,52,0,1
"140",75,52,0,1
"141",70,52,0,1
"142",62,52,0,1
"143",61,52,0,1
"144",53,52,0,1
"145",75,52,0,1
"146",59,52,0,1
"147",75,50,0,1
"148",51,50,0,1
"149",74,50,0,1
"150",75,50,0,1
"151",75,47,0,1
"152",75,47,0,1
"153",50,47,0,1
"154",75,48,0,1
"155",63,47,0,1
"156",67,47,0,1
"157",75,47,0,1
"158",54,47,0,1
"159",63,47,0,1
"160",70,47,0,1
"161",51,47,0,1
"162",75,47,0,1
"163",75,47,0,1
"164",64,47,0,1
"165",75,47,0,1
"166",58,47,0,1
"167",57,47,0,1
"168",72,47,0,1
"169",54,47,0,1
"170",72,47,0,1
"171",75,47,0,1
"172",75,47,0,1
"173",54,47,0,1
"174",58,47,0,1
"175",71,47,0,1
"176",50,47,0,1
"177",48,47,0,1
"178",61,47,0,1
"179",71,47,0,1
"180",65,47,0,1
"181",75,47,0,1
"182",71,63,0,1
"183",75,63,0,1
"184",75,63,0,1
"185",75,63,0,1
"186",75,63,0,1
"187",75,63,0,1
"188",75,63,0,1
"189",66,63,0,1
"190",75,63,0,1
"191",68,63,0,1
"192",67,63,0,1
"193",72,63,0,1
"194",75,63,0,1
"195",67,63,0,1
"196",75,63,0,1
"197",66,63,0,1
"198",75,62,0,1
"199",75,62,0,1
"200",69,62,0,1
"201",68,62,0,1
"202",75,62,0,1
"203",63,62,0,1
"204",75,62,0,1
"205",68,62,0,1
"206",75,64,0,1
"207",73,64,0,1
"208",75,64,0,1
"209",73,64,0,1
"210",75,64,0,1
"211",75,64,0,1
"212",75,64,0,1
"213",75,63,0,1
"214",75,63,0,1
"215",75,63,0,1
"216",64,63,0,1
"217",73,63,0,1
"218",75,63,0,1
"219",75,63,0,1
"220",71,63,0,1
"221",75,63,0,1
"222",75,63,0,1
"223",75,63,0,1
"224",75,63,0,1
"225",75,63,0,1
"226",75,63,0,1
"227",75,63,0,1
"228",72,63,0,1
"229",75,63,0,1
"230",69,63,0,1
"231",75,63,0,1
"232",75,63,0,1
"233",75,63,0,1
"234",75,63,0,1
"235",75,63,0,1
"236",75,63,0,1
"237",63,57,0,1
"238",75,57,0,1
"239",75,57,0,1
"240",64,57,0,1
"241",68,57,0,1
"242",58,57,0,1
"243",71,64,0,1
"244",75,62,0,1
"245",75,62,0,1
"246",75,62,0,1
"247",75,62,0,1
"248",68,62,0,1
"249",75,62,0,1
"250",62,61,0,1
"251",75,61,0,1
"252",75,61,0,1
"253",71,61,0,1
"254",75,61,0,1
"255",75,61,0,1
"256",69,61,0,1
"257",75,61,0,1
"258",65,61,0,1
"259",75,61,0,1
"260",75,61,0,1
"261",75,61,0,1
"262",66,61,0,1
"263",73,61,0,1
"264",64,61,0,1
"265",62,60,0,1
"266",75,60,0,1
"267",70,60,0,1
"268",75,60,0,1
"269",75,59,0,1
"270",75,60,0,1
"271",70,59,0,1
"272",75,59,0,1
"273",70,59,0,1
"274",75,59,0,1
"275",62,59,0,1
"276",68,55,0,1
"277",75,55,0,1
"278",75,54,0,1
"279",71,54,0,1
"280",62,54,0,1
"281",72,54,0,1
"282",63,54,0,1
"283",60,54,0,1
"284",75,53,0,1
"285",70,53,0,1
"286",70,53,0,1
"287",75,53,0,1
"288",74,53,0,1
"289",72,52,0,1
"290",75,52,0,1
"291",75,52,0,1
"292",73,52,0,1
"293",65,52,0,1
"294",75,52,0,1
"295",75,52,0,1
"296",62,52,0,1
"297",75,52,0,1
"298",72,52,0,1
"299",58,52,0,1
"300",75,52,0,1
"301",75,49,0,1
"302",75,49,0,1
"303",75,49,0,1
"304",75,49,0,1
"305",73,49,0,1
"306",71,49,0,1
"307",51,49,0,1
"308",73,49,0,1
"309",70,47,0,1
"310",68,47,0,1
"311",75,47,0,1
"312",58,47,0,1
"313",62,47,0,1
"314",59,47,0,1
"315",56,47,0,1
"316",75,47,0,1
"317",74,47,0,1
"318",72,47,0,1
"319",75,47,0,1
"320",59,47,0,1
"321",61,47,0,1
"322",58,47,0,1
"323",65,47,0,1
"324",50,47,0,1
"325",71,47,0,1
"326",64,47,0,1
"327",75,47,0,1
"328",75,62,0,1
"329",73,61,0,1
"330",75,61,0,1
"331",75,61,0,1
"332",75,61,0,1
"333",75,61,0,1
"334",75,61,0,1
"335",75,61,0,1
"336",75,61,0,1
"337",75,61,0,1
"338",75,61,0,1
"339",75,61,0,1
"340",75,61,0,1
"341",75,61,0,1
"342",75,60,0,1
"343",75,60,0,1
"344",75,60,0,1
"345",74,60,0,1
"346",75,60,0,1
"347",75,60,0,1
"348",74,62,0,1
"349",66,62,0,1
"350",68,62,0,1
"351",67,62,0,1
"352",75,62,0,1
"353",64,62,0,1
"354",73,62,0,1
"355",75,62,0,1
"356",75,62,0,1
"357",64,62,0,1
"358",62,61,0,1
"359",75,61,0,1
"360",75,61,0,1
"361",75,61,0,1
"362",75,61,0,1
"363",75,61,0,1
"364",75,61,0,1
"365",64,61,0,1
"366",75,61,0,1
"367",74,60,0,1
"368",75,60,0,1
"369",63,60,0,1
"370",75,60,0,1
"371",75,60,0,1
"372",75,55,0,1
"373",75,55,0,1
"374",71,55,0,1
"375",75,55,0,1
"376",61,55,0,1
"377",75,55,0,1
"378",75,54,0,1
"379",65,54,0,1
"380",75,56,0,1
"381",75,56,0,1
"382",75,56,0,1
"383",75,56,0,1
"384",67,56,0,1
"385",75,56,0,1
"386",63,56,0,1
"387",57,56,0,1
"388",70,56,0,1
"389",75,56,0,1
"390",64,56,0,1
"391",66,55,0,1
"392",73,55,0,1
"393",75,55,0,1
"394",66,55,0,1
"395",59,55,0,1
"396",63,54,0,1
"397",65,54,0,1
"398",58,54,0,1
"399",74,54,0,1
"400",71,44,0,1
"401",75,43,0,1
"402",75,44,0,1
"403",53,43,0,1
"404",75,41,0,1
"405",52,41,0,1
"406",63,41,0,1
"407",69,41,0,1
"408",74,41,0,1
"409",75,41,0,1
"410",54,41,0,1
"411",75,41,0,1
"412",54,41,0,1
"413",50,41,0,1
"414",75,41,0,1
"415",52,41,0,1
"416",72,41,0,1
"417",75,41,0,1
"418",75,41,0,1
"419",56,41,0,1
"420",55,41,0,1
"421",75,41,0,1
"422",49,41,0,1
"423",64,41,0,1
"424",46,41,0,1
"425",71,40,0,1
"426",62,40,0,1
"427",63,40,0,1
"428",46,40,0,1
"429",75,42,0,1
"430",74,39,0,1
"431",42,39,0,1
"432",50,39,0,1
"433",63,39,0,1
"434",70,39,0,1
"435",75,39,0,1
"436",75,39,0,1
"437",37,33,0,1
"438",44,33,0,1
"439",54,33,0,1
"440",37,33,0,1
"441",60,33,0,1
"442",75,33,0,1
"443",48,33,0,1
"444",43,33,0,1
"445",59,33,0,1
"446",48,33,0,1
"447",48,33,0,1
"448",75,33,1,1
"449",36,33,0,1
"450",74,33,0,1
"451",75,33,0,1
"452",75,34,0,1
"453",36,33,0,1
"454",50,33,0,1
"455",58,33,0,1
"456",75,33,0,1
"457",68,33,0,1
"458",49,34,0,1
"459",54,32,0,1
"460",61,32,0,1
"461",72,32,0,1
"462",36,32,0,1
"463",70,32,0,1
"464",65,32,0,1
"465",56,31,0,1
"466",54,31,0,1
"467",61,31,0,1
"468",50,31,0,1
"469",52,31,0,1
"470",74,37,0,1
"471",55,38,0,1
"472",75,37,0,1
"473",71,37,0,1
"474",75,37,0,1
"475",75,37,0,1
"476",75,37,0,1
"477",67,37,0,1
"478",45,37,0,1
"479",74,37,0,1
"480",74,53,0,1
"481",71,54,0,1
"482",73,54,0,1
"483",58,53,0,1
"484",75,53,0,1
"485",75,53,0,1
"486",74,53,0,1
"487",75,52,0,1
"488",75,52,0,1
"489",56,52,0,1
"490",75,59,0,1
"491",75,58,0,1
"492",75,58,0,1
"493",75,58,0,1
"494",74,43,0,1
"495",53,43,0,1
"496",48,43,0,1
"497",46,43,0,1
"498",75,43,0,1
"499",75,43,0,1
"500",47,43,0,1
"501",75,43,0,1
"502",70,43,0,1
"503",72,43,0,1
"504",74,43,0,1
"505",62,43,0,1
"506",60,43,0,1
"507",75,43,0,1
"508",58,41,0,1
"509",75,42,0,1
"510",54,41,0,1
"511",75,41,0,1
"512",75,41,0,1
"513",74,41,0,1
"514",59,41,0,1
"515",60,41,0,1
"516",40,39,0,1
"517",75,39,0,1
"518",59,39,0,1
"519",66,39,0,1
"520",51,39,0,1
"521",42,39,0,1
"522",58,39,0,1
"523",75,39,0,1
"524",45,39,0,1
"525",62,39,0,1
"526",66,39,0,1
"527",67,39,0,1
"528",73,39,0,1
"529",75,39,0,1
"530",75,39,0,1
"531",75,39,0,1
"532",49,39,0,1
"533",61,39,0,1
"534",42,39,0,1
"535",42,39,0,1
"536",75,39,0,1
"537",75,33,0,1
"538",75,33,1,1
"539",68,33,0,1
"540",74,33,0,1
"541",75,33,0,1
"542",51,33,0,1
"543",61,33,0,1
"544",75,33,1,1
"545",56,33,0,1
"546",74,33,0,1
"547",47,33,0,1
"548",44,33,0,1
"549",37,33,0,1
"550",57,33,0,1
"551",34,33,0,1
"552",75,33,0,1
"553",57,33,0,1
"554",61,33,0,1
"555",39,33,0,1
"556",75,33,0,1
"557",66,33,0,1
"558",69,33,0,1
"559",36,32,0,1
"560",62,32,0,1
"561",42,31,0,1
"562",32,31,0,1
"563",33,31,0,1
"564",45,30,0,1
"565",73,30,1,0
"566",68,30,0,1
"567",31,30,0,1
"568",50,31,0,1
"569",69,30,0,1
"570",55,30,0,1
"571",45,37,0,1
"572",75,37,0,1
"573",38,37,0,1
"574",49,37,0,1
"575",75,37,0,1
"576",67,37,0,1
"577",75,37,0,1
"578",49,37,0,1
"579",66,37,0,1
"580",46,37,0,1
"581",73,37,0,1
"582",53,37,0,1
"583",72,37,0,1
"584",75,37,0,1
"585",50,37,0,1
"586",42,37,0,1
"587",69,37,0,1
"588",63,37,0,1
"589",44,37,0,1
"590",71,37,0,1
"591",60,37,0,1
"592",44,37,0,1
"593",44,37,0,1
"594",64,37,0,1
"595",75,37,0,1
"596",53,36,0,1
"597",69,36,0,1
"598",42,36,0,1
"599",75,36,0,1
"600",75,36,0,1
"601",52,36,0,1
"602",75,36,1,1
"603",38,36,0,1
"604",75,36,0,1
"605",58,36,0,1
"606",61,36,0,1
"607",70,36,0,1
"608",75,36,0,1
"609",75,36,0,1
"610",43,36,0,1
"611",61,36,0,1
"612",75,36,0,1
"613",40,36,0,1
"614",75,35,0,1
"615",45,35,0,1
"616",70,35,0,1
"617",29,25,0,1
"618",68,25,1,0
"619",29,25,0,1
"620",67,25,0,1
"621",44,25,0,1
"622",43,25,0,1
"623",68,25,1,0
"624",61,25,0,1
"625",29,25,0,1
"626",67,25,0,1
"627",68,25,1,0
"628",68,25,0,1
"629",52,25,0,1
"630",68,25,1,0
"631",68,25,1,0
"632",61,25,0,1
"633",64,25,0,1
"634",34,25,0,1
"635",68,25,1,0
"636",29,25,0,1
"637",68,25,1,0
"638",68,25,1,0
"639",68,25,1,0
"640",68,25,1,0
"641",38,25,0,1
"642",68,25,1,0
"643",68,25,1,0
"644",68,25,1,0
"645",37,25,0,1
"646",67,24,1,0
"647",39,24,0,1
"648",67,24,1,0
"649",67,24,1,0
"650",32,24,0,1
"651",58,24,0,1
"652",51,24,0,1
"653",35,24,0,1
"654",67,24,1,0
"655",42,24,0,1
"656",31,24,0,1
"657",50,24,0,1
"658",61,24,0,1
"659",25,24,0,1
"660",67,24,1,0
"661",49,24,0,1
"662",27,25,0,1
"663",67,24,1,0
"664",29,24,0,1
"665",67,24,1,0
"666",61,24,0,1
"667",63,24,0,1
"668",66,23,1,0
"669",67,24,1,0
"670",31,24,0,1
"671",67,24,1,0
"672",67,24,1,0
"673",66,24,0,1
"674",60,29,0,1
"675",72,29,1,0
"676",40,29,0,1
"677",67,29,0,1
"678",31,29,0,1
"679",44,29,0,1
"680",65,29,0,1
"681",72,29,1,0
"682",56,29,0,1
"683",43,29,0,1
"684",30,29,0,1
"685",72,29,1,0
"686",72,29,0,1
"687",69,29,0,1
"688",72,29,1,0
"689",71,29,0,1
"690",58,29,0,1
"691",72,29,1,0
"692",54,29,0,1
"693",72,29,1,0
"694",44,29,0,1
"695",54,29,0,1
"696",31,29,0,1
"697",48,28,0,1
"698",71,28,1,0
"699",64,28,0,1
"700",33,28,0,1
"701",71,28,1,0
"702",58,28,0,1
"703",37,28,0,1
"704",71,28,1,0
"705",64,28,0,1
"706",40,28,0,1
"707",44,28,0,1
"708",59,28,0,1
"709",65,28,0,1
"710",71,28,1,0
"711",69,28,0,1
"712",71,28,1,0
"713",31,28,0,1
"714",61,28,0,1
"715",71,28,1,0
"716",71,28,1,0
"717",63,28,0,1
"718",71,28,1,0
"719",29,28,0,1
"720",38,28,0,1
"721",71,28,1,0
"722",71,28,1,0
"723",35,28,0,1
"724",63,28,0,1
"725",68,28,0,1
"726",50,28,0,1
"727",30,28,0,1
"728",70,27,1,0
"729",70,27,1,0
"730",70,27,1,0
"731",63,37,0,1
"732",38,37,0,1
"733",75,37,1,1
"734",62,37,0,1
"735",64,37,0,1
"736",69,37,0,1
"737",69,37,0,1
"738",75,37,0,1
"739",75,37,0,1
"740",65,37,0,1
"741",75,36,0,1
"742",71,36,0,1
"743",75,36,0,1
"744",73,36,0,1
"745",75,36,0,1
"746",53,36,0,1
"747",75,36,0,1
"748",75,36,1,1
"749",75,36,0,1
"750",47,36,0,1
"751",62,36,0,1
"752",47,36,0,1
"753",75,36,0,1
"754",62,35,0,1
"755",72,35,0,1
"756",67,35,0,1
"757",75,35,0,1
"758",73,34,0,1
"759",53,25,0,1
"760",39,25,0,1
"761",52,25,0,1
"762",28,25,0,1
"763",68,25,0,1
"764",33,25,0,1
"765",38,25,0,1
"766",68,25,1,0
"767",33,25,0,1
"768",38,25,0,1
"769",31,25,0,1
"770",68,25,1,0
"771",63,25,0,1
"772",35,25,0,1
"773",43,25,0,1
"774",61,25,0,1
"775",31,25,0,1
"776",60,25,0,1
"777",28,25,0,1
"778",61,25,0,1
"779",68,25,1,0
"780",38,25,0,1
"781",68,25,1,0
"782",68,25,1,0
"783",68,25,1,0
"784",68,25,0,1
"785",57,24,0,1
"786",44,24,0,1
"787",67,24,1,0
"788",49,24,0,1
"789",67,24,1,0
"790",45,24,0,1
"791",45,25,0,1
"792",67,24,1,0
"793",67,24,1,0
"794",50,24,0,1
"795",67,24,1,0
"796",67,24,1,0
"797",54,24,0,1
"798",67,24,1,0
"799",40,24,0,1
"800",26,24,0,1
"801",67,24,1,0
"802",60,24,0,1
"803",67,24,1,0
"804",67,24,1,0
"805",33,24,0,1
"806",36,24,0,1
"807",67,24,1,0
"808",67,24,1,0
"809",67,24,1,0
"810",46,24,0,1
"811",67,24,1,0
"812",56,24,0,1
"813",66,24,0,1
"814",66,24,0,1
"815",67,24,0,1
"816",70,29,0,1
"817",66,29,0,1
"818",72,29,1,0
"819",72,29,1,0
"820",42,29,0,1
"821",56,29,0,1
"822",72,29,1,0
"823",72,29,1,0
"824",34,29,0,1
"825",72,29,1,0
"826",34,29,0,1
"827",69,28,0,1
"828",71,28,1,0
"829",52,28,0,1
"830",35,28,0,1
"831",71,28,1,0
"832",66,28,0,1
"833",71,28,0,1
"834",71,28,1,0
"835",35,28,0,1
"836",30,28,0,1
"837",58,28,0,1
"838",35,28,0,1
"839",61,28,0,1
"840",71,28,1,0
"841",40,28,0,1
"842",71,28,0,1
"843",66,28,0,1
"844",67,28,0,1
"845",29,28,0,1
"846",71,28,1,0
"847",45,28,0,1
"848",50,28,0,1
"849",39,24,0,1
"850",38,24,0,1
"851",66,23,1,0
"852",66,23,1,0
"853",27,23,0,1
"854",25,23,0,1
"855",66,23,1,0
"856",47,23,0,1
"857",66,23,1,0
"858",43,23,0,1
"859",39,23,0,1
"860",35,23,0,1
"861",63,23,0,1
"862",66,23,1,0
"863",26,23,0,1
"864",41,23,0,1
"865",66,23,1,0
"866",66,23,0,1
"867",28,23,0,1
"868",40,23,0,1
"869",30,23,0,1
"870",66,23,1,0
"871",34,23,0,1
"872",66,23,1,0
"873",66,23,0,1
"874",36,23,0,1
"875",47,23,0,1
"876",58,23,0,1
"877",44,23,0,1
"878",58,23,0,1
"879",60,23,0,1
"880",61,23,0,1
"881",29,23,0,1
"882",66,23,0,1
"883",40,22,0,1
"884",65,22,1,0
"885",65,22,1,0
"886",65,22,1,0
"887",59,23,0,1
"888",65,22,1,0
"889",45,22,0,1
"890",57,22,0,1
"891",63,22,0,1
"892",37,23,0,1
"893",52,22,0,1
"894",65,22,1,0
"895",65,22,1,0
"896",25,22,0,1
"897",57,22,0,1
"898",65,22,1,0
"899",58,22,0,1
"900",56,22,0,1
"901",64,22,0,1
"902",32,22,0,1
"903",27,22,0,1
"904",47,22,0,1
"905",58,22,0,1
"906",34,22,0,1
"907",49,22,0,1
"908",65,22,1,0
"909",58,22,0,1
"910",59,22,0,1
"911",65,22,1,0
"912",38,22,0,1
"913",38,24,0,1
"914",38,27,0,1
"915",31,26,0,1
"916",40,27,0,1
"917",69,26,0,1
"918",66,26,0,1
"919",27,26,0,1
"920",69,26,1,0
"921",63,26,0,1
"922",29,26,0,1
"923",69,26,1,0
"924",65,26,0,1
"925",67,26,0,1
"926",41,26,0,1
"927",69,26,1,0
"928",69,26,1,0
"929",61,26,0,1
"930",69,26,1,0
"931",67,26,0,1
"932",28,18,0,1
"933",61,18,1,0
"934",29,18,0,1
"935",30,18,0,1
"936",61,18,1,0
"937",61,18,1,0
"938",30,18,0,1
"939",55,18,0,1
"940",61,18,1,0
"941",61,18,1,0
"942",61,18,1,0
"943",61,18,1,0
"944",20,18,0,1
"945",61,18,1,0
"946",61,18,1,0
"947",61,18,1,0
"948",41,18,0,1
"949",19,18,0,1
"950",46,18,0,1
"951",38,18,0,1
"952",61,18,1,0
"953",60,18,0,1
"954",61,18,1,0
"955",22,18,0,1
"956",33,18,0,1
"957",61,18,1,0
"958",20,18,0,1
"959",21,18,0,1
"960",61,18,1,0
"961",60,17,1,0
"962",60,17,1,0
"963",30,17,0,1
"964",60,17,1,0
"965",61,18,1,0
"966",60,17,1,0
"967",57,17,0,1
"968",53,17,0,1
"969",41,17,0,1
"970",52,17,0,1
"971",45,17,0,1
"972",40,17,0,1
"973",54,17,0,1
"974",35,17,0,1
"975",60,17,1,0
"976",53,17,0,1
"977",58,17,0,1
"978",60,17,1,0
"979",60,17,1,0
"980",58,17,0,1
"981",34,17,0,1
"982",21,17,0,1
"983",37,17,0,1
"984",58,17,0,1
"985",60,17,0,1
"986",41,17,0,1
"987",46,17,0,1
"988",60,17,1,0
"989",60,17,1,0
"990",32,17,0,1
"991",60,17,0,1
"992",51,17,0,1
"993",60,17,1,0
"994",53,17,0,1
"995",49,17,0,1
"996",66,23,1,0
"997",37,24,0,1
"998",45,23,0,1
"999",66,23,0,1
"1000",42,23,0,1
"1001",50,23,0,1
"1002",66,23,1,0
"1003",24,23,0,1
"1004",28,23,0,1
"1005",29,23,0,1
"1006",26,23,0,1
"1007",66,23,1,0
"1008",66,23,1,0
"1009",59,23,0,1
"1010",24,23,0,1
"1011",66,23,1,0
"1012",31,23,0,1
"1013",26,23,0,1
"1014",65,22,1,0
"1015",45,22,0,1
"1016",65,22,0,1
"1017",58,22,0,1
"1018",62,22,0,1
"1019",35,22,0,1
"1020",27,22,0,1
"1021",65,22,1,0
"1022",38,22,0,1
"1023",46,22,0,1
"1024",65,22,1,0
"1025",25,22,0,1
"1026",65,22,1,0
"1027",25,22,0,1
"1028",47,22,0,1
"1029",58,22,0,1
"1030",41,22,0,1
"1031",48,22,0,1
"1032",30,22,0,1
"1033",62,24,0,1
"1034",58,22,0,1
"1035",65,22,1,0
"1036",65,22,1,0
"1037",55,22,0,1
"1038",65,22,1,0
"1039",58,22,0,1
"1040",46,22,0,1
"1041",59,22,0,1
"1042",34,22,0,1
"1043",37,22,0,1
"1044",65,22,1,0
"1045",65,22,1,0
"1046",36,22,0,1
"1047",65,22,1,0
"1048",30,22,0,1
"1049",59,22,0,1
"1050",25,22,0,1
"1051",65,22,1,0
"1052",36,22,0,1
"1053",65,22,1,0
"1054",65,22,1,0
"1055",51,27,0,1
"1056",56,27,0,1
"1057",69,26,1,0
"1058",59,26,0,1
"1059",29,27,0,1
"1060",46,26,0,1
"1061",40,26,0,1
"1062",70,27,1,0
"1063",69,26,0,1
"1064",59,26,0,1
"1065",56,26,0,1
"1066",69,26,1,0
"1067",69,26,0,1
"1068",52,18,0,1
"1069",61,18,1,0
"1070",53,18,0,1
"1071",61,18,0,1
"1072",61,18,0,1
"1073",61,18,1,0
"1074",36,18,0,1
"1075",45,18,0,1
"1076",61,18,1,0
"1077",60,18,0,1
"1078",51,18,0,1
"1079",22,18,0,1
"1080",61,18,1,0
"1081",58,18,0,1
"1082",32,18,0,1
"1083",28,18,0,1
"1084",31,18,0,1
"1085",33,18,0,1
"1086",56,18,0,1
"1087",58,18,0,1
"1088",53,17,0,1
"1089",57,17,0,1
"1090",51,17,0,1
"1091",60,17,1,0
"1092",19,17,0,1
"1093",42,17,0,1
"1094",59,17,0,1
"1095",21,17,0,1
"1096",53,17,0,1
"1097",43,17,0,1
"1098",50,17,0,1
"1099",58,17,0,1
"1100",18,17,0,1
"1101",51,17,0,1
"1102",47,19,0,1
"1103",19,17,0,1
"1104",56,17,0,1
"1105",60,17,1,0
"1106",56,17,0,1
"1107",46,17,0,1
"1108",60,17,1,0
"1109",60,17,1,0
"1110",42,17,0,1
"1111",47,17,0,1
"1112",40,17,0,1
"1113",53,17,0,1
"1114",60,17,1,0
"1115",60,17,0,1
"1116",60,17,1,0
"1117",54,17,0,1
"1118",60,17,1,0
"1119",60,17,1,0
"1120",60,17,1,0
"1121",60,17,1,0
"1122",44,17,0,1
"1123",52,17,0,1
"1124",60,17,1,0
"1125",60,17,1,0
"1126",60,17,1,0
"1127",60,17,1,0
"1128",48,17,0,1
"1129",30,17,0,1
"1130",60,17,1,0
"1131",60,17,1,0
"1132",18,17,0,1
"1133",51,17,0,1
"1134",52,17,0,1
"1135",19,17,0,1
"1136",42,17,0,1
"1137",33,17,0,1
"1138",40,17,0,1
"1139",60,17,1,0
"1140",25,17,0,1
"1141",58,22,0,1
"1142",23,22,0,1
"1143",48,21,0,1
"1144",41,21,0,1
"1145",59,21,0,1
"1146",52,21,0,1
"1147",64,21,1,0
"1148",64,21,1,0
"1149",64,21,1,0
"1150",64,21,1,0
"1151",32,21,0,1
"1152",45,21,0,1
"1153",45,21,0,1
"1154",57,21,0,1
"1155",32,21,0,1
"1156",64,21,1,0
"1157",64,21,1,0
"1158",35,21,0,1
"1159",64,21,1,0
"1160",32,21,0,1
"1161",64,21,1,0
"1162",64,21,1,0
"1163",64,21,1,0
"1164",57,21,0,1
"1165",64,21,1,0
"1166",64,21,1,0
"1167",63,21,0,1
"1168",49,21,0,1
"1169",26,21,0,1
"1170",50,21,0,1
"1171",64,21,1,0
"1172",28,21,0,1
"1173",26,21,0,1
"1174",64,21,1,0
"1175",47,21,0,1
"1176",31,21,0,1
"1177",61,21,0,1
"1178",49,21,0,1
"1179",38,21,0,1
"1180",63,21,0,1
"1181",49,13,0,1
"1182",56,13,1,0
"1183",56,13,1,0
"1184",56,13,1,0
"1185",56,13,0,1
"1186",30,13,0,1
"1187",56,13,1,0
"1188",56,13,0,1
"1189",47,13,0,1
"1190",26,13,0,1
"1191",56,13,1,0
"1192",44,13,0,1
"1193",56,13,1,0
"1194",56,13,1,0
"1195",51,13,0,1
"1196",16,13,0,1
"1197",41,13,0,1
"1198",42,13,0,1
"1199",56,13,1,0
"1200",56,13,1,0
"1201",38,13,0,1
"1202",26,13,0,1
"1203",56,13,1,0
"1204",19,13,0,1
"1205",56,13,1,0
"1206",56,13,1,0
"1207",56,13,1,0
"1208",52,13,0,1
"1209",56,13,1,0
"1210",41,13,0,1
"1211",33,13,0,1
"1212",48,13,0,1
"1213",56,13,1,0
"1214",48,13,0,1
"1215",56,13,1,0
"1216",56,13,1,0
"1217",32,13,0,1
"1218",50,13,0,1
"1219",39,13,0,1
"1220",49,13,0,1
"1221",32,13,0,1
"1222",34,13,0,1
"1223",56,13,1,0
"1224",46,13,0,1
"1225",28,13,0,1
"1226",45,13,0,1
"1227",56,13,1,0
"1228",33,13,0,1
"1229",43,13,0,1
"1230",48,12,0,1
"1231",19,13,0,1
"1232",55,12,1,0
"1233",31,21,0,1
"1234",27,21,0,1
"1235",63,20,1,0
"1236",51,20,0,1
"1237",63,20,1,0
"1238",37,20,0,1
"1239",63,20,1,0
"1240",63,20,1,0
"1241",63,20,1,0
"1242",62,20,0,1
"1243",63,20,0,1
"1244",43,20,0,1
"1245",63,20,1,0
"1246",63,20,1,0
