"","Zi","Yi","Ci","Di"
"494",58,15,0,1
"495",39,15,0,1
"496",56,15,0,1
"497",58,15,1,0
"498",58,15,1,0
"499",58,15,0,1
"500",58,15,1,0
"501",43,15,0,1
"502",58,15,1,0
"503",39,15,0,1
"504",48,15,0,1
"505",58,15,1,0
"506",58,15,1,0
"507",58,15,1,0
"508",27,15,0,1
"509",58,15,1,0
"510",58,15,1,0
"511",27,15,0,1
"512",50,15,0,1
"513",21,15,0,1
"514",48,15,0,1
"515",42,14,0,1
"516",58,15,1,0
"517",28,15,0,1
"518",37,15,0,1
"519",58,15,1,0
"520",32,14,0,1
"521",27,14,0,1
"522",57,14,1,0
"523",51,14,0,1
"524",53,14,0,1
"525",31,14,0,1
"526",57,14,1,0
"527",51,14,0,1
"528",57,14,1,0
"529",40,14,0,1
"530",17,14,0,1
"531",52,14,0,1
"532",27,14,0,1
"533",57,14,1,0
"534",57,14,1,0
"535",57,14,0,1
"536",35,14,0,1
"537",36,14,0,1
"538",53,14,0,1
"539",49,14,0,1
"540",56,13,1,0
"541",49,13,0,1
"542",24,13,0,1
"543",54,13,0,1
"544",56,13,1,0
"545",56,13,1,0
"546",50,13,0,1
"547",25,13,0,1
"548",56,13,1,0
"549",54,13,0,1
"550",33,13,0,1
"551",56,13,1,0
"552",43,13,0,1
"553",55,12,1,0
"554",20,12,0,1
"555",52,12,0,1
"556",55,12,1,0
"557",27,12,0,1
"558",55,12,1,0
"559",55,12,1,0
"560",55,12,1,0
"561",23,12,0,1
"562",28,12,0,1
"563",52,11,0,1
"564",47,11,0,1
"565",54,11,0,1
"566",54,11,1,0
"567",54,11,1,0
"568",34,11,0,1
"569",54,11,1,0
"570",54,11,1,0
"571",39,11,0,1
"572",54,11,1,0
"573",54,11,1,0
"574",15,11,0,1
"575",54,11,1,0
"576",54,11,1,0
"577",54,11,1,0
"578",29,11,0,1
"579",54,11,1,0
"580",38,11,0,1
"581",54,11,1,0
"582",47,11,0,1
"583",25,11,0,1
"584",54,11,1,0
"585",54,11,1,0
"586",44,11,0,1
"587",12,11,0,1
"588",16,11,0,1
"589",54,11,1,0
"590",41,10,0,1
"591",13,11,0,1
"592",53,10,0,1
"593",53,10,1,0
"594",53,10,1,0
"595",24,10,0,1
"596",53,10,1,0
"597",12,10,0,1
"598",35,10,0,1
"599",53,10,1,0
"600",53,10,1,0
"601",46,10,0,1
"602",20,10,0,1
"603",53,10,1,0
"604",23,10,0,1
"605",12,10,0,1
"606",44,10,0,1
"607",24,10,0,1
"608",41,10,0,1
"609",27,10,0,1
"610",53,10,1,0
"611",53,10,1,0
"612",53,10,1,0
"613",53,10,1,0
"614",16,10,0,1
"615",53,10,1,0
"616",35,11,0,1
"617",45,10,0,1
"618",53,10,1,0
"619",33,10,0,1
"620",48,10,0,1
"621",41,10,0,1
"622",43,10,0,1
"623",46,10,0,1
"624",47,9,0,1
"625",13,9,0,1
"626",53,10,1,0
"627",52,9,1,0
"628",52,9,1,0
"629",53,10,1,0
"630",47,9,0,1
"631",45,9,0,1
"632",52,9,1,0
"633",52,9,1,0
"634",23,9,0,1
"635",52,9,1,0
"636",52,9,1,0
"637",52,9,1,0
"638",43,9,0,1
"639",25,9,0,1
"640",47,9,0,1
"641",11,9,0,1
"642",52,9,1,0
"643",52,9,1,0
"644",40,9,0,1
"645",27,9,0,1
"646",52,9,1,0
"647",15,9,0,1
"648",45,9,0,1
"649",17,9,0,1
"650",52,9,1,0
"651",34,9,0,1
"652",29,9,0,1
"653",52,9,0,1
"654",39,9,0,1
"655",52,9,1,0
"656",15,9,0,1
"657",52,9,1,0
"658",49,9,0,1
"659",52,9,1,0
"660",33,8,0,1
"661",19,8,0,1
"662",52,9,1,0
"663",51,8,1,0
"664",25,8,0,1
"665",51,8,1,0
"666",51,8,1,0
"667",51,8,1,0
"668",51,8,1,0
"669",51,8,1,0
"670",51,8,1,0
"671",51,8,1,0
"672",51,8,1,0
"673",23,8,0,1
"674",51,8,1,0
"675",51,8,1,0
"676",20,8,0,1
"677",51,8,1,0
"678",16,8,0,1
"679",37,8,0,1
"680",13,8,0,1
"681",44,8,0,1
"682",51,8,0,1
"683",36,8,0,1
"684",41,8,0,1
"685",23,8,0,1
"686",49,8,0,1
"687",30,8,0,1
"688",13,8,0,1
"689",37,8,0,1
"690",51,8,1,0
"691",43,8,0,1
"692",46,8,0,1
"693",51,8,1,0
"694",51,8,1,0
"695",51,8,1,0
"696",35,8,0,1
"697",31,8,0,1
"698",51,8,1,0
"699",51,8,1,0
"700",49,6,1,0
"701",22,5,0,1
"702",15,5,0,1
"703",33,6,0,1
"704",49,6,1,0
"705",26,6,0,1
"706",24,8,0,1
"707",19,6,0,1
"708",28,6,0,1
"709",49,6,1,0
"710",49,6,1,0
"711",17,5,0,1
"712",30,5,0,1
"713",48,5,1,0
"714",7,5,0,1
"715",48,5,1,0
"716",48,5,1,0
"717",48,5,1,0
"718",48,5,1,0
"719",10,5,0,1
"720",42,5,0,1
