"","Zi","Yi","Ci","Di"
"384",22,17,0,1
"385",42,17,0,1
"386",60,17,0,1
"387",60,17,1,0
"388",53,17,0,1
"389",41,17,0,1
"390",60,17,1,0
"391",40,17,0,1
"392",42,17,0,1
"393",60,17,1,0
"394",60,17,1,0
"395",18,17,0,1
"396",21,17,0,1
"397",56,17,0,1
"398",31,17,0,1
"399",60,17,1,0
"400",60,17,1,0
"401",52,17,0,1
"402",23,17,0,1
"403",36,17,0,1
"404",52,16,0,1
"405",59,16,1,0
"406",35,22,0,1
"407",42,22,0,1
"408",56,22,0,1
"409",39,22,0,1
"410",46,21,0,1
"411",64,21,1,0
"412",25,21,0,1
"413",28,21,0,1
"414",56,21,0,1
"415",24,21,0,1
"416",59,21,0,1
"417",44,21,0,1
"418",23,21,0,1
"419",31,21,0,1
"420",38,20,0,1
"421",63,20,1,0
"422",60,20,0,1
"423",25,20,0,1
"424",63,20,1,0
"425",37,20,0,1
"426",42,20,0,1
"427",38,20,0,1
"428",45,13,0,1
"429",21,13,0,1
"430",56,13,1,0
"431",55,12,0,1
"432",29,13,0,1
"433",21,12,0,1
"434",48,13,0,1
"435",42,12,0,1
"436",55,12,1,0
"437",33,12,0,1
"438",55,12,1,0
"439",24,12,0,1
"440",39,12,0,1
"441",41,12,0,1
"442",55,12,1,0
"443",14,12,0,1
"444",18,12,0,1
"445",42,12,0,1
"446",30,12,0,1
"447",40,12,0,1
"448",55,12,1,0
"449",55,12,1,0
"450",14,12,0,1
"451",35,12,0,1
"452",55,12,0,1
"453",55,12,1,0
"454",13,12,0,1
"455",54,12,0,1
"456",13,12,0,1
"457",40,12,0,1
"458",48,12,0,1
"459",30,12,0,1
"460",50,12,0,1
"461",15,12,0,1
"462",53,12,0,1
"463",29,12,0,1
"464",55,12,1,0
"465",36,20,0,1
"466",21,20,0,1
"467",32,20,0,1
"468",63,20,0,1
"469",62,19,0,1
"470",22,19,0,1
"471",56,19,0,1
"472",51,19,0,1
"473",62,19,1,0
"474",25,19,0,1
"475",62,19,0,1
"476",24,19,0,1
"477",38,19,0,1
"478",46,19,0,1
"479",42,19,0,1
"480",21,19,0,1
"481",49,6,1,0
"482",33,6,0,1
"483",38,6,0,1
"484",24,6,0,1
"485",49,6,1,0
"486",23,6,0,1
"487",49,6,1,0
"488",49,6,1,0
"489",42,6,0,1
"490",9,6,0,1
"491",49,6,1,0
"492",43,6,0,1
"493",49,6,1,0
"494",19,6,0,1
"495",20,6,0,1
"496",20,6,0,1
"497",49,6,1,0
"498",49,6,1,0
"499",42,6,0,1
"500",31,6,0,1
"501",12,6,0,1
"502",49,6,1,0
"503",40,6,0,1
"504",49,6,0,1
"505",7,6,0,1
"506",49,6,1,0
"507",38,6,0,1
"508",49,6,1,0
"509",46,6,0,1
"510",49,6,1,0
"511",17,6,0,1
"512",42,6,0,1
"513",21,6,0,1
"514",36,6,0,1
"515",49,6,1,0
"516",50,7,1,0
"517",25,6,0,1
"518",19,7,0,1
"519",49,6,1,0
"520",40,7,0,1
"521",25,7,0,1
"522",49,6,1,0
"523",50,7,1,0
"524",42,6,0,1
"525",30,7,0,1
"526",50,7,1,0
"527",16,7,0,1
"528",50,7,1,0
"529",50,7,1,0
"530",10,7,0,1
"531",22,7,0,1
"532",50,7,1,0
"533",50,7,1,0
"534",49,7,0,1
"535",17,7,0,1
"536",22,7,0,1
"537",50,7,0,1
"538",50,7,1,0
"539",50,7,1,0
"540",50,7,0,1
"541",50,7,1,0
"542",10,7,0,1
"543",30,7,0,1
"544",25,7,0,1
"545",48,7,0,1
"546",50,7,1,0
"547",50,7,1,0
"548",50,7,1,0
"549",50,7,1,0
"550",37,7,0,1
"551",42,7,0,1
"552",16,7,0,1
"553",39,7,0,1
"554",16,7,0,1
"555",23,7,0,1
"556",50,7,1,0
"557",50,7,1,0
"558",50,7,1,0
"559",20,7,0,1
"560",8,7,0,1
"561",40,7,0,1
"562",20,7,0,1
"563",21,7,0,1
"564",50,7,1,0
"565",34,7,0,1
"566",50,7,1,0
"567",62,19,1,0
"568",54,19,0,1
"569",28,19,0,1
"570",28,18,0,1
"571",62,19,1,0
"572",55,18,0,1
"573",36,18,0,1
"574",24,19,0,1
"575",62,19,1,0
"576",26,18,0,1
"577",61,18,0,1
"578",61,18,1,0
"579",61,18,1,0
"580",55,18,0,1
"581",56,18,0,1
"582",61,18,1,0
"583",61,18,1,0
"584",41,18,0,1
"585",49,18,0,1
"586",26,18,0,1
"587",59,18,0,1
"588",61,18,1,0
"589",61,18,1,0
"590",26,18,0,1
"591",56,18,0,1
"592",61,18,1,0
"593",53,18,0,1
"594",38,18,0,1
"595",34,16,0,1
"596",59,16,1,0
"597",45,16,0,1
"598",59,16,1,0
"599",49,16,0,1
"600",47,16,0,1
"601",59,16,1,0
"602",54,16,0,1
"603",59,16,1,0
"604",59,16,1,0
"605",59,16,1,0
"606",22,16,0,1
"607",59,16,1,0
"608",59,16,1,0
"609",37,16,0,1
"610",34,16,0,1
"611",47,16,0,1
"612",59,16,1,0
"613",37,16,0,1
"614",44,16,0,1
"615",59,16,1,0
"616",54,15,0,1
"617",53,16,0,1
"618",45,15,0,1
"619",58,15,1,0
"620",58,15,1,0
"621",35,15,0,1
"622",36,15,0,1
"623",58,15,0,1
"624",51,15,0,1
"625",58,15,0,1
"626",39,15,0,1
"627",56,15,0,1
"628",58,15,1,0
"629",58,15,1,0
"630",41,15,0,1
"631",48,15,0,1
"632",35,15,0,1
"633",28,15,0,1
"634",51,15,0,1
"635",36,15,0,1
"636",53,15,0,1
"637",52,14,0,1
"638",58,15,0,1
"639",58,15,1,0
"640",54,14,0,1
"641",17,14,0,1
"642",57,14,1,0
"643",42,14,0,1
"644",53,14,0,1
"645",18,14,0,1
"646",33,14,0,1
"647",21,14,0,1
"648",30,14,0,1
"649",57,14,1,0
"650",21,14,0,1
"651",57,14,1,0
"652",28,14,0,1
"653",30,14,0,1
"654",26,14,0,1
"655",19,14,0,1
"656",19,14,0,1
"657",57,14,1,0
"658",39,14,0,1
"659",52,14,0,1
"660",57,14,1,0
"661",57,14,1,0
"662",15,14,0,1
"663",57,14,1,0
"664",57,14,1,0
"665",44,14,0,1
"666",52,14,0,1
"667",53,13,0,1
"668",56,13,1,0
"669",56,13,1,0
"670",21,13,0,1
"671",29,13,0,1
"672",46,13,0,1
"673",56,13,1,0
"674",56,13,1,0
"675",14,13,0,1
"676",29,13,0,1
"677",42,13,0,1
"678",55,13,0,1
"679",56,13,1,0
"680",56,13,1,0
"681",20,13,0,1
"682",29,13,0,1
"683",37,13,0,1
"684",34,13,0,1
"685",52,13,0,1
"686",24,13,0,1
"687",40,13,0,1
"688",21,13,0,1
"689",41,13,0,1
"690",28,13,0,1
"691",56,13,1,0
"692",56,13,1,0
"693",21,12,0,1
"694",55,12,1,0
"695",17,12,0,1
"696",55,12,1,0
"697",55,12,1,0
"698",55,12,1,0
"699",55,12,1,0
"700",47,12,0,1
"701",54,11,0,1
"702",54,11,1,0
"703",54,11,1,0
"704",33,11,0,1
"705",38,11,0,1
"706",54,11,1,0
"707",29,11,0,1
"708",54,11,1,0
"709",33,11,0,1
"710",51,11,0,1
"711",54,11,1,0
"712",54,11,1,0
"713",18,11,0,1
"714",54,11,1,0
"715",54,11,0,1
"716",34,11,0,1
"717",36,11,0,1
"718",21,11,0,1
"719",51,11,0,1
"720",54,11,1,0
"721",54,11,1,0
"722",54,11,1,0
"723",34,11,0,1
"724",24,11,0,1
"725",47,11,0,1
"726",20,11,0,1
"727",15,11,0,1
"728",54,11,0,1
"729",19,11,0,1
"730",39,11,0,1
"731",54,11,1,0
"732",42,11,0,1
"733",54,11,1,0
"734",21,11,0,1
"735",54,11,1,0
"736",54,11,1,0
"737",53,10,1,0
"738",51,10,0,1
"739",18,10,0,1
"740",53,10,1,0
"741",14,10,0,1
"742",28,10,0,1
"743",51,10,0,1
"744",39,10,0,1
"745",43,10,0,1
"746",52,10,0,1
"747",33,10,0,1
"748",28,10,0,1
"749",51,10,0,1
"750",43,10,0,1
"751",47,10,0,1
"752",50,10,0,1
"753",50,10,0,1
"754",45,11,0,1
"755",53,10,0,1
"756",53,10,1,0
"757",53,10,1,0
"758",22,10,0,1
"759",17,10,0,1
"760",53,10,1,0
"761",16,10,0,1
"762",16,10,0,1
"763",38,10,0,1
"764",53,10,1,0
"765",15,10,0,1
"766",53,10,1,0
"767",53,10,1,0
"768",53,10,1,0
"769",35,10,0,1
"770",28,10,0,1
"771",47,9,0,1
"772",52,9,1,0
"773",45,9,0,1
"774",52,9,1,0
"775",52,9,0,1
"776",10,9,0,1
"777",52,9,1,0
"778",45,9,0,1
"779",52,9,1,0
"780",40,9,0,1
"781",38,9,0,1
"782",12,9,0,1
"783",28,9,0,1
"784",52,9,1,0
"785",22,9,0,1
"786",22,9,0,1
"787",36,9,0,1
"788",33,9,0,1
"789",11,9,0,1
"790",40,9,0,1
"791",40,9,0,1
"792",45,9,0,1
"793",51,8,0,1
"794",31,8,0,1
"795",51,8,1,0
"796",33,8,0,1
"797",51,8,1,0
"798",27,8,0,1
"799",36,8,0,1
"800",29,8,0,1
"801",51,8,1,0
"802",13,8,0,1
"803",49,8,0,1
"804",51,8,1,0
"805",51,8,1,0
"806",51,8,1,0
"807",51,8,1,0
"808",51,8,1,0
"809",26,8,0,1
"810",42,8,0,1
"811",36,8,0,1
"812",16,8,0,1
"813",46,8,0,1
"814",51,8,1,0
"815",42,8,0,1
"816",49,8,0,1
"817",39,8,0,1
"818",51,8,1,0
"819",51,8,1,0
"820",51,8,1,0
"821",44,9,0,1
"822",25,8,0,1
"823",41,7,0,1
"824",50,7,1,0
"825",51,8,1,0
"826",12,8,0,1
"827",28,8,0,1
"828",36,8,0,1
"829",48,5,1,0
"830",20,5,0,1
"831",6,5,0,1
"832",10,5,0,1
"833",8,5,0,1
"834",48,5,1,0
"835",49,6,1,0
"836",21,5,0,1
"837",48,5,1,0
"838",31,5,0,1
"839",48,5,1,0
"840",48,5,1,0
"841",48,5,1,0
"842",48,5,1,0
"843",10,5,0,1
"844",45,5,0,1
"845",25,5,0,1
"846",48,5,1,0
"847",17,5,0,1
"848",43,5,0,1
"849",9,5,0,1
"850",26,5,0,1
"851",29,5,0,1
"852",48,5,0,1
"853",29,5,0,1
"854",40,5,0,1
"855",12,5,0,1
"856",35,5,0,1
"857",35,4,0,1
"858",41,4,0,1
"859",28,5,0,1
"860",12,4,0,1
"861",47,4,1,0
