"","Zi","Yi","Ci","Di"
"203",10,6,0,1
"204",39,6,0,1
"205",49,6,0,1
"206",18,6,0,1
"207",10,6,0,1
"208",28,6,0,1
"209",43,7,0,1
"210",18,7,0,1
"211",37,7,0,1
"212",50,7,1,0
"213",50,7,1,0
"214",34,7,0,1
"215",50,7,1,0
"216",24,7,0,1
"217",37,7,0,1
"218",30,7,0,1
"219",19,7,0,1
"220",50,7,0,1
"221",47,7,0,1
"222",19,7,0,1
"223",42,7,0,1
"224",9,7,0,1
"225",43,7,0,1
"226",21,7,0,1
"227",50,7,1,0
"228",12,7,0,1
"229",25,8,0,1
"230",51,8,0,1
"231",45,19,0,1
"232",44,19,0,1
"233",49,19,0,1
"234",51,19,0,1
"235",34,19,0,1
"236",51,19,0,1
"237",49,6,1,0
"238",49,6,1,0
"239",34,6,0,1
"240",46,7,0,1
"241",29,7,0,1
"242",40,7,0,1
"243",15,7,0,1
"244",50,7,0,1
"245",12,7,0,1
"246",12,7,0,1
"247",49,7,0,1
"248",15,7,0,1
"249",17,7,0,1
"250",17,7,0,1
"251",29,7,0,1
"252",30,7,0,1
"253",50,7,1,0
"254",35,7,0,1
"255",50,7,0,1
"256",49,7,0,1
"257",28,7,0,1
"258",43,7,0,1
"259",50,7,1,0
"260",50,7,0,1
"261",27,19,0,1
"262",51,19,0,1
"263",51,19,0,1
"264",51,19,0,1
"265",35,19,0,1
"266",31,19,0,1
"267",27,18,0,1
"268",28,18,0,1
"269",50,18,0,1
"270",45,18,0,1
"271",26,18,0,1
"272",49,16,0,1
"273",28,16,0,1
"274",51,16,0,1
"275",33,16,0,1
"276",45,15,0,1
"277",35,15,0,1
"278",16,15,0,1
"279",51,15,0,1
"280",28,15,0,1
"281",29,15,0,1
"282",51,19,0,1
"283",51,18,0,1
"284",51,18,0,1
"285",35,18,0,1
"286",51,16,0,1
"287",51,16,0,1
"288",30,16,0,1
"289",19,16,0,1
"290",51,16,0,1
"291",51,16,0,1
"292",31,15,0,1
"293",51,15,0,1
"294",27,15,0,1
"295",51,15,0,1
"296",17,15,0,1
"297",45,15,0,1
"298",46,15,0,1
"299",51,15,0,1
"300",51,15,0,1
"301",37,15,0,1
"302",44,15,0,1
"303",38,14,0,1
"304",51,14,0,1
"305",46,14,0,1
"306",16,14,0,1
"307",51,14,0,1
"308",37,14,0,1
"309",40,14,0,1
"310",51,14,0,1
"311",51,14,0,1
"312",15,14,0,1
"313",25,13,0,1
"314",15,13,0,1
"315",51,12,0,1
"316",51,12,0,1
"317",20,12,0,1
"318",43,12,0,1
"319",51,12,0,1
"320",51,12,0,1
"321",22,11,0,1
"322",23,11,0,1
"323",20,11,0,1
"324",51,11,0,1
"325",51,11,0,1
"326",51,11,0,1
"327",34,14,0,1
"328",51,14,0,1
"329",23,14,0,1
"330",41,14,0,1
"331",22,13,0,1
"332",21,13,0,1
"333",42,13,0,1
"334",20,13,0,1
"335",15,13,0,1
"336",43,12,0,1
"337",51,12,0,1
"338",30,12,0,1
"339",38,12,0,1
"340",51,11,0,1
"341",51,11,0,1
"342",19,11,0,1
"343",49,11,0,1
"344",34,11,0,1
"345",17,11,0,1
"346",38,11,0,1
"347",32,11,0,1
"348",43,11,0,1
"349",35,11,0,1
"350",14,10,0,1
"351",46,10,0,1
"352",16,10,0,1
"353",26,10,0,1
"354",38,10,0,1
"355",14,10,0,1
"356",50,9,0,1
"357",48,9,0,1
"358",49,9,0,1
"359",17,9,0,1
"360",21,9,0,1
"361",51,9,0,1
"362",23,9,0,1
"363",27,8,0,1
"364",48,11,0,1
"365",49,10,0,1
"366",47,10,0,1
"367",27,10,0,1
"368",33,10,0,1
"369",27,10,0,1
"370",19,10,0,1
"371",26,10,0,1
"372",39,10,0,1
"373",51,9,0,1
"374",31,9,0,1
"375",11,9,0,1
"376",26,9,0,1
"377",45,9,0,1
"378",21,9,0,1
"379",48,9,0,1
"380",39,9,0,1
"381",48,9,0,1
"382",42,9,0,1
"383",34,9,0,1
"384",45,8,0,1
"385",40,8,0,1
"386",51,8,0,1
"387",40,8,0,1
"388",13,8,0,1
"389",32,7,0,1
"390",30,6,0,1
"391",22,6,0,1
"392",18,6,0,1
"393",33,6,0,1
"394",20,6,0,1
"395",49,6,1,0
"396",48,5,0,1
"397",30,5,0,1
"398",14,4,0,1
"399",41,8,0,1
"400",51,8,0,1
"401",26,8,0,1
"402",29,8,0,1
"403",32,8,0,1
"404",38,8,0,1
"405",50,8,0,1
"406",50,8,0,1
"407",51,8,0,1
"408",43,8,0,1
"409",17,6,0,1
"410",37,6,0,1
"411",24,6,0,1
"412",9,6,0,1
"413",20,6,0,1
"414",43,6,0,1
"415",17,6,0,1
"416",49,6,1,0
"417",33,6,0,1
"418",47,5,0,1
"419",16,5,0,1
"420",48,5,1,0
"421",51,49,0,1
"422",50,49,0,1
"423",51,49,0,1
"424",51,48,0,1
"425",51,48,0,1
"426",51,48,0,1
"427",51,48,0,1
"428",51,48,0,1
"429",51,47,0,1
"430",51,47,0,1
"431",51,47,0,1
"432",51,47,0,1
"433",51,46,0,1
"434",51,46,0,1
"435",51,46,0,1
"436",51,46,0,1
"437",51,46,0,1
"438",51,46,0,1
"439",51,46,0,1
"440",51,46,0,1
"441",51,46,0,1
"442",51,46,0,1
"443",51,46,0,1
"444",51,46,0,1
"445",51,46,0,1
"446",51,46,0,1
"447",51,46,0,1
"448",51,46,0,1
"449",51,46,0,1
"450",51,46,0,1
"451",51,46,0,1
"452",51,46,0,1
"453",51,45,0,1
"454",51,45,0,1
"455",51,45,0,1
"456",49,45,0,1
"457",51,45,0,1
"458",51,45,0,1
"459",51,45,0,1
"460",49,45,0,1
"461",51,45,0,1
"462",50,45,0,1
"463",51,45,0,1
"464",51,45,0,1
"465",51,45,0,1
"466",50,45,0,1
"467",46,44,0,1
"468",51,44,0,1
"469",51,44,0,1
"470",51,44,0,1
"471",51,44,0,1
"472",51,44,0,1
"473",49,44,0,1
"474",51,44,0,1
"475",51,44,0,1
"476",51,44,0,1
"477",47,44,0,1
"478",51,44,0,1
"479",51,44,0,1
"480",51,44,0,1
"481",51,44,0,1
"482",48,44,0,1
"483",51,44,0,1
"484",49,44,0,1
"485",51,43,0,1
"486",51,43,0,1
"487",51,43,0,1
"488",51,43,0,1
"489",51,43,0,1
"490",51,43,0,1
"491",51,43,0,1
"492",51,43,0,1
"493",51,43,0,1
"494",51,43,0,1
"495",45,43,0,1
"496",50,43,0,1
"497",51,43,0,1
"498",51,43,0,1
"499",51,43,0,1
"500",51,43,0,1
"501",46,43,0,1
"502",51,43,0,1
"503",51,43,0,1
"504",51,43,0,1
"505",51,42,0,1
"506",51,42,0,1
"507",51,42,0,1
"508",51,42,0,1
"509",46,42,0,1
"510",51,42,0,1
"511",51,42,0,1
"512",48,42,0,1
"513",51,42,0,1
"514",51,42,0,1
"515",51,42,0,1
"516",51,42,0,1
"517",50,42,0,1
"518",51,42,0,1
"519",45,42,0,1
"520",51,42,0,1
"521",51,41,0,1
"522",51,42,0,1
"523",51,41,0,1
"524",45,41,0,1
"525",51,41,0,1
"526",51,41,0,1
"527",51,41,0,1
"528",51,41,0,1
"529",51,41,0,1
"530",51,41,0,1
"531",51,41,0,1
"532",51,41,0,1
"533",50,40,0,1
"534",51,40,0,1
"535",51,40,0,1
"536",51,40,0,1
"537",41,40,0,1
"538",51,40,0,1
"539",51,40,0,1
"540",51,40,0,1
"541",45,40,0,1
"542",51,40,0,1
"543",51,40,0,1
"544",51,40,0,1
"545",51,40,0,1
"546",41,40,0,1
"547",50,40,0,1
"548",51,40,0,1
"549",46,40,0,1
"550",44,40,0,1
"551",50,40,0,1
"552",51,40,0,1
"553",51,40,0,1
"554",50,40,0,1
"555",51,40,0,1
"556",51,40,0,1
"557",51,40,0,1
"558",51,40,0,1
"559",51,40,0,1
"560",51,39,0,1
"561",51,39,0,1
"562",51,39,0,1
"563",51,39,0,1
"564",51,39,0,1
"565",43,39,0,1
"566",51,39,0,1
"567",51,39,0,1
"568",51,39,0,1
"569",51,38,0,1
"570",50,38,0,1
"571",46,38,0,1
"572",51,38,0,1
"573",42,38,0,1
"574",46,38,0,1
"575",47,38,0,1
"576",51,34,0,1
"577",50,33,0,1
"578",35,33,0,1
"579",42,34,0,1
"580",51,33,0,1
"581",49,33,0,1
"582",51,33,0,1
"583",51,33,0,1
"584",37,33,0,1
"585",51,33,0,1
"586",51,33,0,1
"587",51,33,0,1
"588",51,33,0,1
"589",43,33,0,1
"590",45,32,0,1
"591",46,32,0,1
"592",46,32,0,1
"593",51,32,0,1
"594",51,32,0,1
"595",43,32,0,1
"596",51,32,0,1
"597",44,32,0,1
"598",40,32,0,1
"599",51,32,0,1
"600",51,32,0,1
"601",51,32,0,1
"602",51,31,0,1
"603",51,31,0,1
"604",51,31,0,1
"605",51,31,0,1
"606",51,31,0,1
"607",39,31,0,1
"608",51,31,0,1
"609",44,31,0,1
"610",33,31,0,1
"611",40,31,0,1
"612",34,31,0,1
"613",41,31,0,1
"614",40,31,0,1
"615",51,31,0,1
"616",51,31,0,1
"617",45,31,0,1
"618",40,31,0,1
"619",51,31,0,1
"620",51,31,0,1
"621",50,31,0,1
"622",44,31,0,1
"623",47,31,0,1
"624",38,31,0,1
"625",51,31,0,1
"626",51,31,0,1
"627",46,31,0,1
"628",51,31,0,1
"629",51,31,0,1
"630",41,31,0,1
"631",51,31,0,1
"632",51,31,0,1
"633",51,31,0,1
"634",51,30,0,1
"635",31,30,0,1
"636",34,30,0,1
"637",50,30,0,1
"638",51,30,0,1
"639",41,30,0,1
"640",45,30,0,1
"641",36,30,0,1
"642",51,30,0,1
"643",51,30,0,1
"644",38,30,0,1
"645",51,30,0,1
"646",51,30,0,1
"647",51,30,0,1
"648",51,38,0,1
"649",51,38,0,1
"650",51,38,0,1
"651",49,38,0,1
"652",51,38,0,1
"653",51,38,0,1
"654",51,38,0,1
"655",49,37,0,1
"656",40,37,0,1
"657",50,37,0,1
"658",51,37,0,1
"659",51,37,0,1
"660",51,37,0,1
"661",51,37,0,1
"662",51,37,0,1
"663",44,36,0,1
"664",51,37,0,1
"665",40,36,0,1
"666",40,36,0,1
"667",51,36,0,1
"668",49,36,0,1
"669",51,36,0,1
"670",51,36,0,1
"671",41,36,0,1
"672",51,36,0,1
"673",44,36,0,1
"674",51,36,0,1
"675",41,35,0,1
"676",48,35,0,1
"677",51,35,0,1
"678",51,35,0,1
"679",51,35,0,1
"680",51,35,0,1
"681",51,35,0,1
"682",51,35,0,1
"683",51,35,0,1
"684",51,35,0,1
"685",51,35,0,1
"686",51,35,0,1
"687",51,35,0,1
"688",51,34,0,1
"689",46,34,0,1
"690",43,34,0,1
"691",51,34,0,1
"692",49,34,0,1
"693",51,34,0,1
"694",51,34,0,1
"695",51,34,0,1
"696",51,34,0,1
"697",51,34,0,1
"698",51,34,0,1
"699",51,34,0,1
"700",51,34,0,1
"701",51,34,0,1
"702",41,34,0,1
"703",51,34,0,1
"704",51,34,0,1
"705",51,34,0,1
"706",51,34,0,1
"707",51,34,0,1
"708",51,34,0,1
"709",51,34,0,1
"710",51,25,0,1
"711",50,25,0,1
"712",51,25,0,1
"713",50,25,0,1
"714",46,25,0,1
"715",26,25,0,1
"716",50,25,0,1
"717",51,25,0,1
"718",34,25,0,1
"719",31,25,0,1
"720",31,25,0,1
"721",51,25,0,1
"722",51,25,0,1
"723",51,24,0,1
"724",45,24,0,1
"725",51,24,0,1
"726",51,24,0,1
"727",51,24,0,1
"728",51,24,0,1
"729",38,24,0,1
"730",51,24,0,1
"731",31,24,0,1
"732",51,24,0,1
"733",26,24,0,1
"734",39,24,0,1
"735",51,24,0,1
"736",51,24,0,1
"737",51,24,0,1
"738",32,24,0,1
"739",50,24,0,1
"740",49,24,0,1
"741",51,24,0,1
"742",51,24,0,1
"743",51,24,0,1
"744",46,24,0,1
"745",51,24,0,1
"746",49,24,0,1
"747",27,24,0,1
"748",51,24,0,1
"749",47,24,0,1
"750",33,24,0,1
"751",26,24,0,1
"752",45,24,0,1
"753",27,24,0,1
"754",34,24,0,1
"755",45,24,0,1
"756",43,24,0,1
"757",48,24,0,1
"758",25,24,0,1
"759",51,30,0,1
"760",48,30,0,1
"761",51,29,0,1
"762",51,30,0,1
"763",47,29,0,1
"764",41,29,0,1
"765",50,29,0,1
"766",32,29,0,1
"767",43,29,0,1
"768",51,29,0,1
"769",51,29,0,1
"770",51,29,0,1
"771",51,30,0,1
"772",41,29,0,1
"773",51,29,0,1
"774",30,29,0,1
"775",51,29,0,1
"776",49,29,0,1
"777",33,29,0,1
"778",31,29,0,1
"779",46,28,0,1
"780",33,28,0,1
"781",51,28,0,1
"782",51,28,0,1
"783",51,28,0,1
"784",35,28,0,1
"785",51,28,0,1
"786",51,28,0,1
"787",51,29,0,1
"788",51,28,0,1
"789",44,28,0,1
"790",48,28,0,1
"791",41,28,0,1
"792",51,28,0,1
"793",51,28,0,1
"794",46,27,0,1
"795",51,28,0,1
"796",36,27,0,1
"797",35,28,0,1
"798",48,27,0,1
"799",35,28,0,1
"800",51,27,0,1
"801",51,27,0,1
"802",51,27,0,1
"803",45,27,0,1
"804",50,27,0,1
"805",30,27,0,1
"806",34,23,0,1
"807",51,23,0,1
"808",26,23,0,1
"809",51,23,0,1
"810",25,23,0,1
"811",51,23,0,1
"812",51,24,0,1
"813",51,23,0,1
"814",51,23,0,1
"815",51,23,0,1
"816",29,23,0,1
"817",39,23,0,1
"818",46,23,0,1
"819",27,23,0,1
"820",25,23,0,1
"821",45,23,0,1
"822",38,23,0,1
"823",51,23,0,1
"824",36,23,0,1
"825",51,23,0,1
"826",39,23,0,1
"827",38,23,0,1
"828",29,23,0,1
"829",35,23,0,1
"830",37,23,0,1
"831",51,23,0,1
"832",51,23,0,1
"833",51,23,0,1
"834",51,23,0,1
"835",51,23,0,1
"836",51,23,0,1
"837",51,23,0,1
"838",34,23,0,1
"839",35,22,0,1
"840",50,22,0,1
"841",41,22,0,1
"842",43,22,0,1
"843",49,22,0,1
"844",50,22,0,1
"845",51,22,0,1
"846",34,22,0,1
"847",51,22,0,1
"848",51,22,0,1
"849",51,22,0,1
"850",24,22,0,1
"851",30,22,0,1
"852",49,22,0,1
"853",49,22,0,1
"854",51,22,0,1
"855",51,22,0,1
"856",34,22,0,1
"857",29,27,0,1
"858",36,27,0,1
"859",51,27,0,1
"860",34,27,0,1
"861",42,27,0,1
"862",43,27,0,1
"863",40,27,0,1
"864",51,27,0,1
"865",51,27,0,1
"866",39,27,0,1
"867",48,27,0,1
"868",33,27,0,1
"869",47,27,0,1
"870",51,27,0,1
"871",51,27,0,1
"872",51,27,0,1
"873",51,27,0,1
"874",34,27,0,1
"875",35,27,0,1
"876",35,27,0,1
"877",51,27,0,1
"878",51,27,0,1
"879",33,26,0,1
"880",35,26,0,1
"881",39,26,0,1
"882",47,26,0,1
"883",29,26,0,1
"884",46,26,0,1
"885",51,26,0,1
"886",51,26,0,1
"887",51,26,0,1
"888",51,26,0,1
"889",51,26,0,1
"890",32,26,0,1
"891",35,26,0,1
"892",51,26,0,1
"893",35,26,0,1
"894",51,26,0,1
"895",51,26,0,1
"896",28,26,0,1
"897",48,26,0,1
"898",43,26,0,1
"899",29,25,0,1
"900",51,25,0,1
"901",51,25,0,1
"902",51,25,0,1
"903",38,25,0,1
"904",51,25,0,1
"905",27,25,0,1
"906",29,25,0,1
"907",41,25,0,1
"908",51,25,0,1
"909",31,25,0,1
"910",37,25,0,1
"911",37,25,0,1
"912",51,25,0,1
"913",51,25,0,1
"914",51,25,0,1
"915",51,25,0,1
"916",44,25,0,1
"917",50,25,0,1
"918",51,18,0,1
"919",51,18,0,1
"920",32,18,0,1
"921",51,18,0,1
"922",51,18,0,1
"923",25,18,0,1
"924",51,18,0,1
"925",43,18,0,1
"926",48,18,0,1
"927",51,17,0,1
"928",46,17,0,1
"929",51,17,0,1
"930",25,17,0,1
"931",31,17,0,1
"932",51,17,0,1
"933",21,17,0,1
"934",25,17,0,1
"935",48,17,0,1
"936",36,17,0,1
"937",51,17,0,1
"938",40,17,0,1
"939",34,17,0,1
"940",18,17,0,1
"941",45,17,0,1
"942",33,17,0,1
"943",27,17,0,1
"944",22,17,0,1
"945",49,17,0,1
"946",35,17,0,1
"947",32,17,0,1
"948",47,17,0,1
"949",51,17,0,1
"950",51,22,0,1
"951",51,22,0,1
"952",51,22,0,1
"953",51,22,0,1
"954",51,22,0,1
"955",51,22,0,1
"956",48,22,0,1
"957",41,22,0,1
"958",23,22,0,1
"959",51,22,0,1
"960",51,22,0,1
"961",46,22,0,1
"962",51,22,0,1
"963",51,22,0,1
"964",51,22,0,1
"965",50,22,0,1
"966",30,22,0,1
"967",26,22,0,1
"968",51,22,0,1
"969",51,22,0,1
"970",51,22,0,1
"971",51,22,0,1
"972",51,22,0,1
"973",40,22,0,1
"974",25,21,0,1
"975",51,21,0,1
"976",31,21,0,1
"977",51,21,0,1
"978",51,21,0,1
"979",33,21,0,1
"980",46,21,0,1
"981",51,21,0,1
"982",26,21,0,1
"983",40,21,0,1
"984",47,21,0,1
"985",51,21,0,1
"986",42,21,0,1
"987",39,21,0,1
"988",51,21,0,1
"989",51,21,0,1
"990",41,21,0,1
"991",44,21,0,1
"992",51,21,0,1
"993",34,21,0,1
"994",51,21,0,1
"995",29,21,0,1
"996",33,21,0,1
"997",47,21,0,1
"998",51,21,0,1
"999",49,21,0,1
"1000",46,21,0,1
"1001",51,21,0,1
"1002",51,21,0,1
"1003",45,21,0,1
"1004",43,21,0,1
"1005",48,21,0,1
"1006",30,21,0,1
"1007",51,21,0,1
"1008",51,21,0,1
"1009",24,13,0,1
"1010",42,13,0,1
"1011",14,13,0,1
"1012",32,13,0,1
"1013",22,14,0,1
"1014",51,13,0,1
"1015",18,13,0,1
"1016",15,13,0,1
"1017",20,13,0,1
"1018",19,13,0,1
"1019",31,13,0,1
"1020",36,13,0,1
"1021",39,13,0,1
"1022",49,13,0,1
"1023",23,13,0,1
"1024",48,13,0,1
"1025",40,13,0,1
"1026",36,13,0,1
"1027",50,13,0,1
"1028",28,13,0,1
"1029",19,13,0,1
"1030",51,13,0,1
"1031",51,13,0,1
"1032",38,13,0,1
"1033",51,13,0,1
"1034",32,13,0,1
"1035",23,13,0,1
"1036",22,13,0,1
"1037",51,13,0,1
"1038",22,13,0,1
"1039",51,13,0,1
"1040",51,13,0,1
"1041",15,13,0,1
"1042",48,12,0,1
"1043",25,12,0,1
"1044",51,12,0,1
"1045",28,12,0,1
"1046",40,12,0,1
"1047",18,12,0,1
"1048",16,12,0,1
"1049",33,12,0,1
"1050",48,12,0,1
"1051",49,12,0,1
"1052",51,12,0,1
"1053",47,21,0,1
"1054",30,20,0,1
"1055",33,20,0,1
"1056",41,20,0,1
"1057",26,20,0,1
"1058",51,20,0,1
"1059",47,20,0,1
"1060",44,20,0,1
"1061",49,20,0,1
"1062",51,20,0,1
"1063",51,20,0,1
"1064",51,20,0,1
"1065",33,20,0,1
"1066",30,20,0,1
"1067",41,20,0,1
"1068",51,20,0,1
"1069",51,20,0,1
"1070",36,20,0,1
"1071",25,20,0,1
"1072",41,20,0,1
"1073",51,20,0,1
"1074",23,20,0,1
"1075",45,20,0,1
"1076",49,20,0,1
"1077",51,20,0,1
"1078",30,20,0,1
"1079",29,20,0,1
"1080",51,20,0,1
"1081",51,20,0,1
"1082",44,20,0,1
"1083",25,20,0,1
"1084",51,20,0,1
"1085",37,20,0,1
"1086",50,20,0,1
"1087",51,20,0,1
"1088",34,20,0,1
"1089",50,20,0,1
"1090",25,20,0,1
"1091",51,19,0,1
"1092",51,19,0,1
"1093",21,19,0,1
"1094",42,19,0,1
"1095",47,19,0,1
"1096",43,19,0,1
"1097",40,19,0,1
"1098",51,19,0,1
"1099",51,19,0,1
"1100",31,19,0,1
"1101",29,19,0,1
"1102",49,6,1,0
"1103",28,6,0,1
"1104",42,6,0,1
"1105",49,6,1,0
"1106",44,6,0,1
"1107",24,6,0,1
"1108",39,6,0,1
"1109",49,6,1,0
"1110",19,6,0,1
"1111",47,6,0,1
"1112",49,6,1,0
"1113",31,6,0,1
"1114",37,6,0,1
"1115",23,6,0,1
"1116",25,6,0,1
"1117",23,6,0,1
"1118",49,6,1,0
"1119",12,6,0,1
"1120",11,6,0,1
"1121",16,6,0,1
"1122",49,6,1,0
"1123",40,7,0,1
"1124",49,6,1,0
"1125",49,6,0,1
"1126",16,6,0,1
"1127",49,6,1,0
"1128",43,6,0,1
"1129",49,6,1,0
"1130",11,6,0,1
"1131",49,6,1,0
"1132",9,6,0,1
"1133",49,6,1,0
"1134",18,6,0,1
"1135",22,6,0,1
"1136",15,6,0,1
"1137",18,6,0,1
"1138",37,6,0,1
"1139",29,6,0,1
"1140",49,6,1,0
"1141",32,6,0,1
"1142",49,6,1,0
"1143",35,7,0,1
"1144",49,6,1,0
"1145",49,6,1,0
"1146",29,6,0,1
"1147",36,6,0,1
"1148",43,6,0,1
"1149",47,6,0,1
"1150",17,6,0,1
"1151",11,6,0,1
"1152",15,6,0,1
"1153",23,6,0,1
"1154",9,6,0,1
"1155",24,6,0,1
"1156",49,6,1,0
"1157",49,6,0,1
"1158",22,6,0,1
"1159",9,6,0,1
"1160",33,6,0,1
"1161",9,6,0,1
"1162",45,6,0,1
"1163",41,6,0,1
"1164",9,6,0,1
"1165",40,6,0,1
"1166",41,6,0,1
"1167",26,6,0,1
"1168",49,6,1,0
"1169",29,6,0,1
"1170",9,6,0,1
"1171",42,6,0,1
"1172",12,6,0,1
"1173",30,6,0,1
"1174",34,6,0,1
"1175",7,6,0,1
"1176",39,6,0,1
"1177",24,6,0,1
"1178",25,6,0,1
"1179",35,7,0,1
"1180",42,7,0,1
"1181",46,7,0,1
"1182",50,7,1,0
"1183",50,7,0,1
"1184",28,7,0,1
"1185",33,7,0,1
"1186",14,7,0,1
"1187",14,7,0,1
"1188",50,7,1,0
"1189",13,7,0,1
"1190",14,7,0,1
"1191",18,7,0,1
"1192",10,7,0,1
"1193",41,7,0,1
"1194",28,7,0,1
"1195",16,7,0,1
"1196",50,7,0,1
"1197",18,7,0,1
"1198",21,7,0,1
"1199",50,7,1,0
"1200",37,7,0,1
"1201",15,7,0,1
"1202",16,7,0,1
"1203",50,7,1,0
"1204",47,7,0,1
"1205",49,7,0,1
"1206",50,7,1,0
"1207",50,7,0,1
"1208",13,7,0,1
"1209",35,7,0,1
"1210",50,7,1,0
"1211",50,7,0,1
"1212",27,7,0,1
"1213",50,7,0,1
"1214",50,7,0,1
"1215",46,7,0,1
"1216",42,7,0,1
"1217",50,7,0,1
"1218",22,7,0,1
"1219",13,7,0,1
"1220",30,7,0,1
"1221",50,7,0,1
"1222",27,7,0,1
"1223",46,7,0,1
"1224",32,7,0,1
"1225",50,7,1,0
"1226",24,7,0,1
"1227",11,7,0,1
"1228",33,7,0,1
"1229",12,7,0,1
"1230",19,7,0,1
"1231",50,7,1,0
"1232",35,7,0,1
"1233",50,7,0,1
"1234",50,7,1,0
"1235",21,7,0,1
"1236",21,7,0,1
"1237",10,7,0,1
"1238",49,7,0,1
"1239",49,7,0,1
"1240",43,7,0,1
"1241",22,7,0,1
"1242",16,7,0,1
"1243",32,7,0,1
"1244",8,7,0,1
"1245",43,7,0,1
"1246",24,7,0,1
