"","Zi","Yi","Ci","Di"
"147",42,22,0,1
"148",50,22,0,1
"149",50,22,0,1
"150",35,22,0,1
"151",50,26,0,1
"152",31,26,0,1
"153",44,26,0,1
"154",50,26,0,1
"155",50,26,0,1
"156",50,26,0,1
"157",50,25,0,1
"158",47,25,0,1
"159",40,25,0,1
"160",50,25,0,1
"161",50,25,0,1
"162",50,17,0,1
"163",50,17,0,1
"164",50,17,0,1
"165",19,17,0,1
"166",47,17,0,1
"167",30,17,0,1
"168",50,17,0,1
"169",23,17,0,1
"170",43,17,0,1
"171",47,17,0,1
"172",50,21,0,1
"173",33,23,0,1
"174",50,23,0,1
"175",30,22,0,1
"176",32,22,0,1
"177",27,22,0,1
"178",48,22,0,1
"179",26,22,0,1
"180",50,26,0,1
"181",50,26,0,1
"182",50,26,0,1
"183",34,26,0,1
"184",46,25,0,1
"185",27,25,0,1
"186",29,25,0,1
"187",50,25,0,1
"188",26,25,0,1
"189",48,18,0,1
"190",46,17,0,1
"191",46,17,0,1
"192",46,17,0,1
"193",30,17,0,1
"194",50,17,0,1
"195",49,17,0,1
"196",45,17,0,1
"197",45,17,0,1
"198",23,21,0,1
"199",50,21,0,1
"200",50,21,0,1
"201",44,21,0,1
"202",42,21,0,1
"203",46,21,0,1
"204",39,21,0,1
"205",50,13,0,1
"206",50,13,0,1
"207",29,12,0,1
"208",39,12,0,1
"209",50,12,0,1
"210",33,12,0,1
"211",24,12,0,1
"212",26,12,0,1
"213",48,12,0,1
"214",35,12,0,1
"215",28,12,0,1
"216",44,12,0,1
"217",50,12,0,1
"218",50,12,0,1
"219",50,12,0,1
"220",23,12,0,1
"221",41,20,0,1
"222",48,20,0,1
"223",50,20,0,1
"224",46,20,0,1
"225",34,20,0,1
"226",50,19,0,1
"227",50,19,0,1
"228",44,19,0,1
"229",50,20,0,1
"230",43,19,0,1
"231",50,20,0,1
"232",50,19,0,1
"233",50,19,0,1
"234",50,19,0,1
"235",50,19,0,1
"236",40,19,0,1
"237",50,19,0,1
"238",18,6,0,1
"239",45,6,0,1
"240",46,21,0,1
"241",29,21,0,1
"242",50,21,0,1
"243",29,21,0,1
"244",44,13,0,1
"245",31,13,0,1
"246",22,12,0,1
"247",31,12,0,1
"248",30,13,0,1
"249",30,12,0,1
"250",50,12,0,1
"251",45,12,0,1
"252",41,12,0,1
"253",50,12,0,1
"254",34,12,0,1
"255",50,12,0,1
"256",50,12,0,1
"257",48,12,0,1
"258",13,12,0,1
"259",40,12,0,1
"260",50,20,0,1
"261",50,20,0,1
"262",50,20,0,1
"263",31,20,0,1
"264",29,20,0,1
"265",39,19,0,1
"266",23,19,0,1
"267",50,20,0,1
"268",35,19,0,1
"269",35,19,0,1
"270",48,19,0,1
"271",23,19,0,1
"272",28,19,0,1
"273",34,6,0,1
"274",48,6,0,1
"275",24,6,0,1
"276",25,6,0,1
"277",30,6,0,1
"278",22,6,0,1
"279",49,6,0,1
"280",31,6,0,1
"281",9,6,0,1
"282",49,6,1,0
"283",45,7,0,1
"284",50,7,0,1
"285",14,6,0,1
"286",40,7,0,1
"287",27,7,0,1
"288",11,7,0,1
"289",40,7,0,1
"290",12,7,0,1
"291",36,7,0,1
"292",46,7,0,1
"293",29,7,0,1
"294",45,7,0,1
"295",39,7,0,1
"296",14,7,0,1
"297",11,7,0,1
"298",46,7,0,1
"299",50,8,0,1
"300",49,7,0,1
"301",50,7,0,1
"302",49,7,0,1
"303",37,7,0,1
"304",23,7,0,1
"305",34,19,0,1
"306",50,19,0,1
"307",50,19,0,1
"308",44,18,0,1
"309",50,19,0,1
"310",29,18,0,1
"311",50,18,0,1
"312",46,18,0,1
"313",46,6,0,1
"314",22,6,0,1
"315",31,6,0,1
"316",7,6,0,1
"317",38,6,0,1
"318",31,6,0,1
"319",28,6,0,1
"320",45,6,0,1
"321",50,7,0,1
"322",48,7,0,1
"323",49,7,0,1
"324",31,7,0,1
"325",10,7,0,1
"326",43,7,0,1
"327",50,7,0,1
"328",8,7,0,1
"329",49,8,0,1
"330",36,7,0,1
"331",50,7,0,1
"332",33,7,0,1
"333",21,7,0,1
"334",40,7,0,1
"335",50,7,0,1
"336",50,19,0,1
"337",39,18,0,1
"338",50,18,0,1
"339",27,18,0,1
"340",31,19,0,1
"341",37,18,0,1
"342",50,18,0,1
"343",40,18,0,1
"344",50,18,0,1
"345",50,18,0,1
"346",48,18,0,1
"347",26,18,0,1
"348",22,18,0,1
"349",37,18,0,1
"350",49,16,0,1
"351",27,16,0,1
"352",50,16,0,1
"353",50,16,0,1
"354",25,16,0,1
"355",49,16,0,1
"356",50,16,0,1
"357",28,16,0,1
"358",32,16,0,1
"359",50,16,0,1
"360",50,16,0,1
"361",31,16,0,1
"362",21,15,0,1
"363",35,15,0,1
"364",30,15,0,1
"365",25,15,0,1
"366",49,15,0,1
"367",50,15,0,1
"368",20,15,0,1
"369",42,15,0,1
"370",50,15,0,1
"371",50,15,0,1
"372",50,14,0,1
"373",35,14,0,1
"374",50,14,0,1
"375",30,14,0,1
"376",50,14,0,1
"377",23,14,0,1
"378",44,14,0,1
"379",50,16,0,1
"380",50,16,0,1
"381",41,16,0,1
"382",37,16,0,1
"383",50,16,0,1
"384",50,16,0,1
"385",27,16,0,1
"386",44,16,0,1
"387",18,16,0,1
"388",48,16,0,1
"389",41,16,0,1
"390",50,16,0,1
"391",50,16,0,1
"392",37,15,0,1
"393",30,15,0,1
"394",50,15,0,1
"395",50,15,0,1
"396",50,15,0,1
"397",25,15,0,1
"398",39,15,0,1
"399",50,15,0,1
"400",50,15,0,1
"401",28,14,0,1
"402",24,15,0,1
"403",38,14,0,1
"404",40,14,0,1
"405",42,14,0,1
"406",30,14,0,1
"407",41,14,0,1
"408",27,14,0,1
"409",29,14,0,1
"410",46,14,0,1
"411",43,14,0,1
"412",46,14,0,1
"413",50,14,0,1
"414",39,13,0,1
"415",47,13,0,1
"416",49,13,0,1
"417",47,13,0,1
"418",50,13,0,1
"419",30,13,0,1
"420",50,13,0,1
"421",48,12,0,1
"422",45,11,0,1
"423",16,11,0,1
"424",50,11,0,1
"425",25,11,0,1
"426",39,11,0,1
"427",23,11,0,1
"428",50,11,0,1
"429",38,14,0,1
"430",50,14,0,1
"431",50,14,0,1
"432",26,13,0,1
"433",37,13,0,1
"434",50,13,0,1
"435",23,13,0,1
"436",26,13,0,1
"437",44,13,0,1
"438",50,13,0,1
"439",35,13,0,1
"440",50,13,0,1
"441",48,13,0,1
"442",50,13,0,1
"443",50,13,0,1
"444",30,13,0,1
"445",17,12,0,1
"446",41,11,0,1
"447",41,11,0,1
"448",25,11,0,1
"449",50,11,0,1
"450",43,11,0,1
"451",43,11,0,1
"452",50,11,0,1
"453",21,10,0,1
"454",50,10,0,1
"455",13,10,0,1
"456",50,10,0,1
"457",50,11,0,1
"458",23,10,0,1
"459",45,10,0,1
"460",24,10,0,1
"461",18,10,0,1
"462",50,10,0,1
"463",50,10,0,1
"464",50,10,0,1
"465",15,10,0,1
"466",38,9,0,1
"467",10,9,0,1
"468",49,9,0,1
"469",14,9,0,1
"470",50,9,0,1
"471",26,9,0,1
"472",39,9,0,1
"473",14,9,0,1
"474",36,9,0,1
"475",36,9,0,1
"476",33,9,0,1
"477",24,9,0,1
"478",10,9,0,1
"479",37,9,0,1
"480",50,8,0,1
"481",50,9,0,1
"482",50,8,0,1
"483",50,8,0,1
"484",32,8,0,1
"485",32,8,0,1
"486",50,8,0,1
"487",27,8,0,1
"488",45,8,0,1
"489",16,8,0,1
"490",27,8,0,1
"491",41,10,0,1
"492",48,10,0,1
"493",21,10,0,1
"494",50,10,0,1
"495",17,10,0,1
"496",50,10,0,1
"497",16,10,0,1
"498",50,10,0,1
"499",22,10,0,1
"500",48,10,0,1
"501",21,10,0,1
"502",46,10,0,1
"503",37,10,0,1
"504",48,10,0,1
"505",46,9,0,1
"506",28,10,0,1
"507",50,9,0,1
"508",45,9,0,1
"509",24,9,0,1
"510",50,9,0,1
"511",20,9,0,1
"512",50,9,0,1
"513",27,9,0,1
"514",15,9,0,1
"515",29,9,0,1
"516",11,9,0,1
"517",10,9,0,1
"518",13,9,0,1
"519",38,9,0,1
"520",50,8,0,1
"521",14,8,0,1
"522",50,9,0,1
"523",21,8,0,1
"524",44,8,0,1
"525",49,8,0,1
"526",24,8,0,1
"527",50,8,0,1
"528",50,8,0,1
"529",23,8,0,1
"530",30,8,0,1
"531",41,8,0,1
"532",10,8,0,1
"533",28,7,0,1
"534",49,7,0,1
"535",24,7,0,1
"536",50,8,0,1
"537",24,8,0,1
"538",30,5,0,1
"539",49,6,0,1
"540",8,5,0,1
"541",48,5,1,0
"542",37,5,0,1
"543",48,5,1,0
"544",48,5,1,0
"545",34,5,0,1
"546",21,5,0,1
"547",42,5,0,1
"548",26,5,0,1
"549",45,5,0,1
"550",21,5,0,1
"551",31,5,0,1
"552",17,5,0,1
"553",47,4,1,0
"554",29,4,0,1
"555",44,4,0,1
"556",43,4,0,1
"557",47,4,1,0
"558",11,7,0,1
"559",50,8,0,1
"560",18,7,0,1
"561",42,8,0,1
"562",40,8,0,1
"563",50,8,0,1
"564",16,5,0,1
"565",28,6,0,1
"566",19,5,0,1
"567",48,5,1,0
"568",8,5,0,1
"569",48,5,1,0
"570",48,5,1,0
"571",48,5,1,0
"572",6,5,0,1
"573",43,5,0,1
"574",14,5,0,1
"575",18,5,0,1
"576",48,5,1,0
"577",41,5,0,1
"578",48,5,1,0
"579",31,5,0,1
"580",48,5,1,0
"581",50,47,0,1
"582",50,47,0,1
"583",50,48,0,1
"584",50,47,0,1
"585",50,47,0,1
"586",49,47,0,1
"587",50,47,0,1
"588",50,47,0,1
"589",50,46,0,1
"590",50,46,0,1
"591",50,46,0,1
"592",50,46,0,1
"593",48,46,0,1
"594",50,46,0,1
"595",49,46,0,1
"596",50,46,0,1
"597",50,46,0,1
"598",50,46,0,1
"599",50,46,0,1
"600",50,46,0,1
"601",50,46,0,1
"602",50,46,0,1
"603",50,45,0,1
"604",50,45,0,1
"605",50,45,0,1
"606",50,45,0,1
"607",50,45,0,1
"608",47,45,0,1
"609",50,45,0,1
"610",50,45,0,1
"611",50,45,0,1
"612",50,45,0,1
"613",50,45,0,1
"614",50,44,0,1
"615",50,45,0,1
"616",50,44,0,1
"617",50,44,0,1
"618",46,44,0,1
"619",50,44,0,1
"620",50,44,0,1
"621",50,44,0,1
"622",50,44,0,1
"623",48,45,0,1
"624",50,44,0,1
"625",50,44,0,1
"626",50,44,0,1
"627",50,44,0,1
"628",50,44,0,1
"629",50,44,0,1
"630",50,44,0,1
"631",50,44,0,1
"632",49,44,0,1
"633",50,44,0,1
"634",50,43,0,1
"635",50,43,0,1
"636",46,44,0,1
"637",48,43,0,1
"638",50,43,0,1
"639",50,43,0,1
"640",50,43,0,1
"641",50,43,0,1
"642",49,43,0,1
"643",46,43,0,1
"644",46,43,0,1
"645",50,42,0,1
"646",50,42,0,1
"647",50,43,0,1
"648",50,42,0,1
"649",50,42,0,1
"650",50,43,0,1
"651",50,43,0,1
"652",50,42,0,1
"653",50,42,0,1
"654",50,41,0,1
"655",50,42,0,1
"656",50,42,0,1
"657",50,41,0,1
"658",50,41,0,1
"659",50,41,0,1
"660",50,41,0,1
"661",48,41,0,1
"662",50,41,0,1
"663",50,41,0,1
"664",50,41,0,1
"665",50,40,0,1
"666",50,40,0,1
"667",50,40,0,1
"668",50,40,0,1
"669",46,40,0,1
"670",46,41,0,1
"671",42,40,0,1
"672",50,40,0,1
"673",50,40,0,1
"674",50,40,0,1
"675",50,40,0,1
"676",50,40,0,1
"677",47,40,0,1
"678",50,40,0,1
"679",50,39,0,1
"680",49,39,0,1
"681",50,39,0,1
"682",50,40,0,1
"683",50,39,0,1
"684",49,39,0,1
"685",49,39,0,1
"686",50,39,0,1
"687",50,39,0,1
"688",50,39,0,1
"689",40,39,0,1
"690",50,39,0,1
"691",50,39,0,1
"692",45,39,0,1
"693",49,39,0,1
"694",50,39,0,1
"695",50,39,0,1
"696",50,39,0,1
"697",50,39,0,1
"698",40,39,0,1
"699",47,39,0,1
"700",50,39,0,1
"701",50,39,0,1
"702",47,39,0,1
"703",45,38,0,1
"704",48,38,0,1
"705",50,38,0,1
"706",45,38,0,1
"707",50,39,0,1
"708",50,38,0,1
"709",50,38,0,1
"710",48,38,0,1
"711",50,38,0,1
"712",50,38,0,1
"713",43,38,0,1
"714",50,38,0,1
"715",49,38,0,1
"716",50,38,0,1
"717",50,38,0,1
"718",41,38,0,1
"719",46,38,0,1
"720",50,38,0,1
"721",50,38,0,1
"722",50,33,0,1
"723",39,33,0,1
"724",50,33,0,1
"725",50,33,0,1
"726",41,33,0,1
"727",49,33,0,1
"728",40,33,0,1
"729",50,33,0,1
"730",50,32,0,1
"731",50,33,0,1
"732",46,32,0,1
"733",50,32,0,1
"734",46,32,0,1
"735",33,32,0,1
"736",37,32,0,1
"737",39,32,0,1
"738",50,32,0,1
"739",50,32,0,1
"740",47,33,0,1
"741",41,32,0,1
"742",50,32,0,1
"743",50,32,0,1
"744",46,32,0,1
"745",50,32,0,1
"746",38,32,0,1
"747",50,32,0,1
"748",33,32,0,1
"749",36,32,0,1
"750",50,31,0,1
"751",50,31,0,1
"752",50,31,0,1
"753",39,31,0,1
"754",50,31,0,1
"755",40,31,0,1
"756",41,31,0,1
"757",50,31,0,1
"758",46,31,0,1
"759",42,31,0,1
"760",50,31,0,1
"761",36,31,0,1
"762",50,31,0,1
"763",40,31,0,1
"764",50,31,0,1
"765",50,31,0,1
"766",50,31,0,1
"767",50,31,0,1
"768",49,31,0,1
"769",50,31,0,1
"770",34,31,0,1
"771",42,30,0,1
"772",33,30,0,1
"773",40,30,0,1
"774",50,30,0,1
"775",50,30,0,1
"776",50,30,0,1
"777",34,30,0,1
"778",44,30,0,1
"779",49,30,0,1
"780",41,30,0,1
"781",49,30,0,1
"782",39,30,0,1
"783",50,30,0,1
"784",50,29,0,1
"785",47,30,0,1
"786",50,38,0,1
"787",49,38,0,1
"788",50,38,0,1
"789",41,37,0,1
"790",50,37,0,1
"791",50,37,0,1
"792",48,37,0,1
"793",50,37,0,1
"794",50,38,0,1
"795",47,37,0,1
"796",50,37,0,1
"797",49,37,0,1
"798",50,37,0,1
"799",50,37,0,1
"800",38,37,0,1
"801",49,37,0,1
"802",48,37,0,1
"803",49,37,0,1
"804",50,37,0,1
"805",50,37,0,1
"806",50,37,0,1
"807",46,37,0,1
"808",50,36,0,1
"809",50,36,0,1
"810",50,37,0,1
"811",50,36,0,1
"812",50,36,0,1
"813",50,36,0,1
"814",50,36,0,1
"815",48,36,0,1
"816",50,36,0,1
"817",50,36,0,1
"818",48,36,0,1
"819",50,36,0,1
"820",50,36,0,1
"821",43,36,0,1
"822",46,36,0,1
"823",49,36,0,1
"824",50,36,0,1
"825",50,36,0,1
"826",50,35,0,1
"827",50,35,0,1
"828",38,35,0,1
"829",49,35,0,1
"830",50,36,0,1
"831",38,35,0,1
"832",43,35,0,1
"833",50,36,0,1
"834",39,35,0,1
"835",50,35,0,1
"836",50,35,0,1
"837",50,35,0,1
"838",50,36,0,1
"839",50,35,0,1
"840",38,35,0,1
"841",45,35,0,1
"842",50,35,0,1
"843",50,35,0,1
"844",50,35,0,1
"845",49,35,0,1
"846",50,35,0,1
"847",50,36,0,1
"848",50,35,0,1
"849",50,35,0,1
"850",50,35,0,1
"851",42,35,0,1
"852",50,35,0,1
"853",43,34,0,1
"854",50,34,0,1
"855",50,34,0,1
"856",50,35,0,1
"857",50,35,0,1
"858",50,34,0,1
"859",50,34,0,1
"860",50,34,0,1
"861",50,34,0,1
"862",50,34,0,1
"863",50,34,0,1
"864",41,34,0,1
"865",50,34,0,1
"866",50,34,0,1
"867",36,34,0,1
"868",50,34,0,1
"869",50,34,0,1
"870",38,34,0,1
"871",47,34,0,1
"872",48,34,0,1
"873",50,34,0,1
"874",49,33,0,1
"875",50,34,0,1
"876",50,33,0,1
"877",47,33,0,1
"878",50,33,0,1
"879",50,33,0,1
"880",50,33,0,1
"881",48,33,0,1
"882",50,33,0,1
"883",50,33,0,1
"884",50,33,0,1
"885",50,25,0,1
"886",49,24,0,1
"887",48,24,0,1
"888",50,24,0,1
"889",50,24,0,1
"890",30,24,0,1
"891",40,25,0,1
"892",30,24,0,1
"893",49,24,0,1
"894",39,25,0,1
"895",50,24,0,1
"896",50,24,0,1
"897",41,24,0,1
"898",50,24,0,1
"899",50,24,0,1
"900",45,24,0,1
"901",27,24,0,1
"902",50,24,0,1
"903",46,24,0,1
"904",28,24,0,1
"905",37,24,0,1
"906",50,24,0,1
"907",50,24,0,1
"908",50,24,0,1
"909",29,24,0,1
"910",50,24,0,1
"911",50,24,0,1
"912",50,24,0,1
"913",48,24,0,1
"914",35,24,0,1
"915",26,24,0,1
"916",50,24,0,1
"917",50,24,0,1
"918",26,24,0,1
"919",50,24,0,1
"920",47,24,0,1
"921",28,24,0,1
"922",50,24,0,1
"923",50,24,0,1
"924",34,24,0,1
"925",41,24,0,1
"926",50,24,0,1
"927",50,24,0,1
"928",50,24,0,1
"929",50,24,0,1
"930",50,24,0,1
"931",36,24,0,1
"932",49,23,0,1
"933",36,23,0,1
"934",39,23,0,1
"935",50,24,0,1
"936",32,23,0,1
"937",40,24,0,1
"938",46,23,0,1
"939",45,23,0,1
"940",40,23,0,1
"941",33,23,0,1
"942",50,23,0,1
"943",37,23,0,1
"944",50,23,0,1
"945",44,29,0,1
"946",50,29,0,1
"947",50,29,0,1
"948",33,29,0,1
"949",50,29,0,1
"950",39,29,0,1
"951",43,29,0,1
"952",50,30,0,1
"953",50,29,0,1
"954",50,29,0,1
"955",36,29,0,1
"956",48,29,0,1
"957",50,29,0,1
"958",44,29,0,1
"959",46,29,0,1
"960",50,30,0,1
"961",40,29,0,1
"962",44,29,0,1
"963",50,29,0,1
"964",32,29,0,1
"965",32,29,0,1
"966",31,29,0,1
"967",44,28,0,1
"968",38,28,0,1
"969",50,28,0,1
"970",50,28,0,1
"971",50,29,0,1
"972",47,28,0,1
"973",50,28,0,1
"974",50,28,0,1
"975",49,29,0,1
"976",50,29,0,1
"977",48,28,0,1
"978",50,28,0,1
"979",50,28,0,1
"980",50,28,0,1
"981",50,28,0,1
"982",44,28,0,1
"983",33,28,0,1
"984",50,28,0,1
"985",35,28,0,1
"986",50,28,0,1
"987",50,28,0,1
"988",41,28,0,1
"989",50,28,0,1
"990",50,28,0,1
"991",43,28,0,1
"992",37,28,0,1
"993",47,27,0,1
"994",47,27,0,1
"995",47,27,0,1
"996",50,28,0,1
"997",37,28,0,1
"998",50,27,0,1
"999",50,27,0,1
"1000",50,27,0,1
"1001",49,27,0,1
"1002",50,27,0,1
"1003",50,27,0,1
"1004",50,27,0,1
"1005",43,27,0,1
"1006",48,27,0,1
"1007",50,27,0,1
"1008",50,27,0,1
"1009",50,27,0,1
"1010",50,27,0,1
"1011",43,27,0,1
"1012",50,27,0,1
"1013",50,27,0,1
"1014",32,23,0,1
"1015",50,23,0,1
"1016",46,23,0,1
"1017",42,23,0,1
"1018",43,23,0,1
"1019",28,23,0,1
"1020",50,23,0,1
"1021",31,23,0,1
"1022",49,23,0,1
"1023",26,23,0,1
"1024",50,23,0,1
"1025",30,23,0,1
"1026",50,23,0,1
"1027",50,23,0,1
"1028",50,23,0,1
"1029",29,23,0,1
"1030",29,22,0,1
"1031",38,22,0,1
"1032",48,22,0,1
"1033",33,22,0,1
"1034",26,22,0,1
"1035",49,22,0,1
"1036",41,23,0,1
"1037",42,22,0,1
"1038",50,22,0,1
"1039",34,22,0,1
"1040",31,23,0,1
"1041",39,22,0,1
"1042",39,22,0,1
"1043",50,22,0,1
"1044",30,22,0,1
"1045",50,22,0,1
"1046",50,22,0,1
"1047",46,22,0,1
"1048",47,22,0,1
"1049",25,22,0,1
"1050",41,22,0,1
"1051",48,22,0,1
"1052",50,22,0,1
"1053",44,22,0,1
"1054",50,22,0,1
"1055",46,22,0,1
"1056",45,22,0,1
"1057",43,22,0,1
"1058",40,22,0,1
"1059",40,22,0,1
"1060",50,22,0,1
"1061",25,23,0,1
"1062",50,22,0,1
"1063",50,22,0,1
"1064",50,27,0,1
"1065",50,27,0,1
"1066",35,27,0,1
"1067",50,26,0,1
"1068",50,26,0,1
"1069",50,26,0,1
"1070",50,26,0,1
"1071",49,26,0,1
"1072",39,26,0,1
"1073",40,26,0,1
"1074",50,26,0,1
"1075",50,26,0,1
"1076",50,26,0,1
"1077",35,27,0,1
"1078",50,26,0,1
"1079",50,27,0,1
"1080",48,26,0,1
"1081",50,26,0,1
"1082",50,26,0,1
"1083",46,26,0,1
"1084",50,26,0,1
"1085",50,26,0,1
"1086",30,26,0,1
"1087",50,26,0,1
"1088",42,26,0,1
"1089",30,26,0,1
"1090",44,26,0,1
"1091",41,26,0,1
"1092",29,26,0,1
"1093",50,26,0,1
"1094",50,26,0,1
"1095",50,26,0,1
"1096",27,26,0,1
"1097",38,25,0,1
"1098",50,26,0,1
"1099",50,26,0,1
"1100",47,26,0,1
"1101",50,25,0,1
"1102",50,25,0,1
"1103",50,25,0,1
"1104",50,25,0,1
"1105",50,25,0,1
"1106",33,26,0,1
"1107",47,26,0,1
"1108",50,25,0,1
"1109",50,25,0,1
"1110",50,25,0,1
"1111",50,25,0,1
"1112",32,25,0,1
"1113",50,25,0,1
"1114",50,25,0,1
"1115",50,25,0,1
"1116",32,25,0,1
"1117",50,25,0,1
"1118",31,25,0,1
"1119",30,25,0,1
"1120",50,25,0,1
"1121",46,25,0,1
"1122",40,25,0,1
"1123",50,25,0,1
"1124",33,25,0,1
"1125",50,25,0,1
"1126",46,25,0,1
"1127",34,25,0,1
"1128",47,25,0,1
"1129",50,25,0,1
"1130",50,25,0,1
"1131",33,25,0,1
"1132",50,18,0,1
"1133",50,17,0,1
"1134",41,17,0,1
"1135",47,17,0,1
"1136",50,17,0,1
"1137",50,17,0,1
"1138",50,17,0,1
"1139",36,18,0,1
"1140",43,17,0,1
"1141",50,17,0,1
"1142",50,17,0,1
"1143",50,17,0,1
"1144",45,17,0,1
"1145",50,17,0,1
"1146",50,17,0,1
"1147",50,17,0,1
"1148",48,17,0,1
"1149",50,17,0,1
"1150",37,17,0,1
"1151",43,17,0,1
"1152",28,17,0,1
"1153",50,17,0,1
"1154",33,17,0,1
"1155",28,17,0,1
"1156",26,17,0,1
"1157",28,17,0,1
"1158",36,17,0,1
"1159",27,17,0,1
"1160",50,17,0,1
"1161",43,17,0,1
"1162",50,17,0,1
"1163",31,17,0,1
"1164",47,17,0,1
"1165",26,17,0,1
"1166",50,17,0,1
"1167",28,17,0,1
"1168",50,17,0,1
"1169",43,17,0,1
"1170",50,17,0,1
"1171",18,17,0,1
"1172",20,17,0,1
"1173",47,17,0,1
"1174",19,17,0,1
"1175",50,17,0,1
"1176",36,17,0,1
"1177",48,16,0,1
"1178",44,16,0,1
"1179",37,16,0,1
"1180",24,16,0,1
"1181",50,16,0,1
"1182",33,22,0,1
"1183",50,22,0,1
"1184",39,21,0,1
"1185",50,22,0,1
"1186",46,21,0,1
"1187",25,21,0,1
"1188",50,22,0,1
"1189",50,21,0,1
"1190",28,21,0,1
"1191",50,21,0,1
"1192",50,21,0,1
"1193",47,21,0,1
"1194",33,21,0,1
"1195",26,21,0,1
"1196",43,21,0,1
"1197",50,21,0,1
"1198",50,21,0,1
"1199",50,21,0,1
"1200",32,21,0,1
"1201",37,21,0,1
"1202",30,21,0,1
"1203",46,21,0,1
"1204",50,21,0,1
"1205",25,21,0,1
"1206",38,21,0,1
"1207",23,21,0,1
"1208",34,21,0,1
"1209",44,21,0,1
"1210",25,21,0,1
"1211",40,21,0,1
"1212",50,21,0,1
"1213",43,21,0,1
"1214",50,21,0,1
"1215",50,21,0,1
"1216",50,21,0,1
"1217",39,21,0,1
"1218",50,21,0,1
"1219",50,21,0,1
"1220",33,21,0,1
"1221",50,21,0,1
"1222",50,21,0,1
"1223",48,21,0,1
"1224",24,21,0,1
"1225",50,21,0,1
"1226",50,20,0,1
"1227",46,20,0,1
"1228",31,21,0,1
"1229",29,21,0,1
"1230",44,20,0,1
"1231",50,20,0,1
"1232",47,20,0,1
"1233",47,21,0,1
"1234",50,20,0,1
"1235",40,20,0,1
"1236",49,20,0,1
"1237",31,20,0,1
"1238",50,20,0,1
"1239",50,20,0,1
"1240",50,20,0,1
"1241",50,20,0,1
"1242",48,20,0,1
"1243",39,20,0,1
"1244",40,20,0,1
"1245",23,21,0,1
"1246",45,20,0,1
