"","Zi","Yi","Ci","Di"
"368",38,32,0,1
"369",38,33,0,1
"370",38,33,0,1
"371",38,32,0,1
"372",38,32,0,1
"373",38,32,0,1
"374",38,32,0,1
"375",38,32,0,1
"376",38,32,0,1
"377",38,32,0,1
"378",38,32,0,1
"379",38,32,0,1
"380",38,33,0,1
"381",38,32,0,1
"382",38,32,0,1
"383",38,32,0,1
"384",37,32,0,1
"385",38,32,0,1
"386",38,32,0,1
"387",37,32,0,1
"388",38,32,0,1
"389",38,32,0,1
"390",38,32,0,1
"391",38,32,0,1
"392",38,32,0,1
"393",38,32,0,1
"394",38,32,0,1
"395",38,32,0,1
"396",38,32,0,1
"397",38,31,0,1
"398",38,31,0,1
"399",38,32,0,1
"400",38,32,0,1
"401",38,31,0,1
"402",38,31,0,1
"403",38,31,0,1
"404",38,31,0,1
"405",38,31,0,1
"406",38,31,0,1
"407",38,31,0,1
"408",38,31,0,1
"409",38,31,0,1
"410",38,31,0,1
"411",38,31,0,1
"412",38,31,0,1
"413",38,31,0,1
"414",38,31,0,1
"415",38,31,0,1
"416",38,31,0,1
"417",38,31,0,1
"418",38,31,0,1
"419",38,31,0,1
"420",38,31,0,1
"421",38,31,0,1
"422",38,31,0,1
"423",38,31,0,1
"424",38,31,0,1
"425",38,31,0,1
"426",38,31,0,1
"427",38,31,0,1
"428",35,31,0,1
"429",38,31,0,1
"430",35,31,0,1
"431",37,30,0,1
"432",38,30,0,1
"433",38,31,0,1
"434",38,30,0,1
"435",38,30,0,1
"436",38,30,0,1
"437",38,30,0,1
"438",38,30,0,1
"439",33,29,0,1
"440",38,37,0,1
"441",38,37,0,1
"442",38,36,0,1
"443",38,36,0,1
"444",38,36,0,1
"445",38,36,0,1
"446",38,36,0,1
"447",38,36,0,1
"448",38,36,0,1
"449",38,36,0,1
"450",38,36,0,1
"451",37,36,0,1
"452",38,36,0,1
"453",38,36,0,1
"454",38,36,0,1
"455",38,36,0,1
"456",38,36,0,1
"457",38,36,0,1
"458",38,35,0,1
"459",38,35,0,1
"460",38,35,0,1
"461",38,35,0,1
"462",38,35,0,1
"463",38,35,0,1
"464",38,35,0,1
"465",38,35,0,1
"466",38,35,0,1
"467",38,35,0,1
"468",38,35,0,1
"469",38,35,0,1
"470",38,35,0,1
"471",38,35,0,1
"472",38,35,0,1
"473",38,35,0,1
"474",38,34,0,1
"475",38,35,0,1
"476",38,34,0,1
"477",38,34,0,1
"478",38,34,0,1
"479",37,34,0,1
"480",38,34,0,1
"481",38,34,0,1
"482",38,34,0,1
"483",38,34,0,1
"484",38,34,0,1
"485",38,34,0,1
"486",38,34,0,1
"487",38,34,0,1
"488",35,34,0,1
"489",38,34,0,1
"490",38,34,0,1
"491",38,33,0,1
"492",38,34,0,1
"493",38,34,0,1
"494",34,33,0,1
"495",38,33,0,1
"496",38,33,0,1
"497",37,33,0,1
"498",38,33,0,1
"499",38,33,0,1
"500",38,33,0,1
"501",37,33,0,1
"502",38,33,0,1
"503",38,33,0,1
"504",38,34,0,1
"505",37,25,0,1
"506",38,25,0,1
"507",36,25,0,1
"508",30,24,0,1
"509",38,24,0,1
"510",30,24,0,1
"511",38,24,0,1
"512",38,24,0,1
"513",32,24,0,1
"514",37,24,0,1
"515",38,24,0,1
"516",30,24,0,1
"517",33,24,0,1
"518",38,24,0,1
"519",38,24,0,1
"520",38,25,0,1
"521",38,24,0,1
"522",38,24,0,1
"523",38,24,0,1
"524",26,24,0,1
"525",38,24,0,1
"526",35,24,0,1
"527",38,24,0,1
"528",38,24,0,1
"529",38,24,0,1
"530",38,24,0,1
"531",35,24,0,1
"532",38,24,0,1
"533",38,24,0,1
"534",38,24,0,1
"535",25,23,0,1
"536",38,23,0,1
"537",38,23,0,1
"538",38,23,0,1
"539",38,29,0,1
"540",38,30,0,1
"541",38,29,0,1
"542",36,29,0,1
"543",38,29,0,1
"544",37,29,0,1
"545",38,29,0,1
"546",38,29,0,1
"547",38,29,0,1
"548",38,29,0,1
"549",38,29,0,1
"550",38,29,0,1
"551",38,29,0,1
"552",38,29,0,1
"553",38,29,0,1
"554",38,29,0,1
"555",38,29,0,1
"556",38,29,0,1
"557",38,29,0,1
"558",38,28,0,1
"559",38,28,0,1
"560",38,28,0,1
"561",38,28,0,1
"562",38,28,0,1
"563",38,28,0,1
"564",38,28,0,1
"565",38,28,0,1
"566",38,28,0,1
"567",38,28,0,1
"568",38,28,0,1
"569",38,28,0,1
"570",38,28,0,1
"571",36,28,0,1
"572",31,28,0,1
"573",38,28,0,1
"574",38,28,0,1
"575",32,28,0,1
"576",38,28,0,1
"577",38,28,0,1
"578",38,27,0,1
"579",38,27,0,1
"580",38,27,0,1
"581",38,28,0,1
"582",37,27,0,1
"583",34,27,0,1
"584",37,27,0,1
"585",38,27,0,1
"586",38,27,0,1
"587",37,27,0,1
"588",31,27,0,1
"589",31,27,0,1
"590",38,27,0,1
"591",34,27,0,1
"592",38,27,0,1
"593",38,27,0,1
"594",34,27,0,1
"595",38,27,0,1
"596",38,27,0,1
"597",36,27,0,1
"598",38,27,0,1
"599",29,27,0,1
"600",34,27,0,1
"601",32,27,0,1
"602",38,27,0,1
"603",35,23,0,1
"604",35,23,0,1
"605",35,23,0,1
"606",38,23,0,1
"607",38,23,0,1
"608",32,23,0,1
"609",38,23,0,1
"610",38,23,0,1
"611",38,23,0,1
"612",38,23,0,1
"613",36,23,0,1
"614",34,23,0,1
"615",25,22,0,1
"616",38,22,0,1
"617",38,22,0,1
"618",38,22,0,1
"619",38,22,0,1
"620",37,22,0,1
"621",38,22,0,1
"622",38,22,0,1
"623",28,22,0,1
"624",38,22,0,1
"625",38,22,0,1
"626",23,22,0,1
"627",37,22,0,1
"628",38,23,0,1
"629",38,22,0,1
"630",38,22,0,1
"631",37,22,0,1
"632",38,22,0,1
"633",38,22,0,1
"634",38,22,0,1
"635",38,22,0,1
"636",38,22,0,1
"637",38,22,0,1
"638",38,22,0,1
"639",36,22,0,1
"640",38,22,0,1
"641",28,22,0,1
"642",35,22,0,1
"643",38,22,0,1
"644",38,22,0,1
"645",38,27,0,1
"646",38,27,0,1
"647",38,27,0,1
"648",38,26,0,1
"649",27,26,0,1
"650",38,26,0,1
"651",38,26,0,1
"652",38,27,0,1
"653",38,26,0,1
"654",38,26,0,1
"655",38,26,0,1
"656",38,27,0,1
"657",33,26,0,1
"658",38,26,0,1
"659",38,26,0,1
"660",38,26,0,1
"661",38,26,0,1
"662",38,26,0,1
"663",38,26,0,1
"664",38,26,0,1
"665",38,26,0,1
"666",38,26,0,1
"667",38,26,0,1
"668",37,26,0,1
"669",38,26,0,1
"670",38,26,0,1
"671",38,25,0,1
"672",38,25,0,1
"673",35,25,0,1
"674",38,25,0,1
"675",38,25,0,1
"676",36,25,0,1
"677",38,25,0,1
"678",38,25,0,1
"679",38,25,0,1
"680",36,25,0,1
"681",38,25,0,1
"682",38,25,0,1
"683",38,25,0,1
"684",38,25,0,1
"685",38,25,0,1
"686",38,26,0,1
"687",38,25,0,1
"688",38,25,0,1
"689",38,25,0,1
"690",38,25,0,1
"691",38,25,0,1
"692",34,25,0,1
"693",38,25,0,1
"694",27,25,0,1
"695",38,25,0,1
"696",38,25,0,1
"697",38,25,0,1
"698",30,25,0,1
"699",26,25,0,1
"700",38,25,0,1
"701",34,25,0,1
"702",38,25,0,1
"703",33,25,0,1
"704",38,18,0,1
"705",38,17,0,1
"706",38,19,0,1
"707",18,17,0,1
"708",34,17,0,1
"709",35,17,0,1
"710",29,17,0,1
"711",38,17,0,1
"712",20,17,0,1
"713",35,17,0,1
"714",38,17,0,1
"715",27,17,0,1
"716",18,17,0,1
"717",19,17,0,1
"718",38,17,0,1
"719",38,17,0,1
"720",38,17,0,1
"721",28,17,0,1
"722",38,17,0,1
"723",26,17,0,1
"724",38,17,0,1
"725",38,17,0,1
"726",38,17,0,1
"727",38,17,0,1
"728",38,17,0,1
"729",19,17,0,1
"730",27,17,0,1
"731",38,16,0,1
"732",38,16,0,1
"733",36,22,0,1
"734",38,21,0,1
"735",38,22,0,1
"736",38,21,0,1
"737",27,21,0,1
"738",38,22,0,1
"739",38,22,0,1
"740",37,21,0,1
"741",38,21,0,1
"742",33,21,0,1
"743",38,21,0,1
"744",38,21,0,1
"745",38,21,0,1
"746",38,21,0,1
"747",38,21,0,1
"748",38,21,0,1
"749",38,21,0,1
"750",38,21,0,1
"751",38,21,0,1
"752",27,21,0,1
"753",37,21,0,1
"754",38,21,0,1
"755",38,21,0,1
"756",38,21,0,1
"757",38,21,0,1
"758",38,21,0,1
"759",36,21,0,1
"760",37,21,0,1
"761",34,21,0,1
"762",38,21,0,1
"763",32,20,0,1
"764",38,21,0,1
"765",38,20,0,1
"766",38,21,0,1
"767",38,20,0,1
"768",31,20,0,1
"769",38,20,0,1
"770",38,21,0,1
"771",36,21,0,1
"772",37,20,0,1
"773",38,20,0,1
"774",38,13,0,1
"775",29,13,0,1
"776",38,13,0,1
"777",33,13,0,1
"778",18,12,0,1
"779",22,12,0,1
"780",38,12,0,1
"781",13,12,0,1
"782",26,12,0,1
"783",32,12,0,1
"784",22,12,0,1
"785",26,12,0,1
"786",34,12,0,1
"787",35,12,0,1
"788",38,12,0,1
"789",32,12,0,1
"790",38,12,0,1
"791",38,12,0,1
"792",38,12,0,1
"793",38,12,0,1
"794",38,12,0,1
"795",30,12,0,1
"796",38,12,0,1
"797",38,12,0,1
"798",38,14,0,1
"799",17,12,0,1
"800",17,12,0,1
"801",38,12,0,1
"802",17,12,0,1
"803",38,12,0,1
"804",38,12,0,1
"805",38,12,0,1
"806",38,12,0,1
"807",38,12,0,1
"808",38,12,0,1
"809",18,12,0,1
"810",29,12,0,1
"811",30,12,0,1
"812",38,20,0,1
"813",38,20,0,1
"814",34,20,0,1
"815",38,20,0,1
"816",33,20,0,1
"817",36,20,0,1
"818",24,20,0,1
"819",38,20,0,1
"820",38,20,0,1
"821",30,20,0,1
"822",38,20,0,1
"823",35,20,0,1
"824",38,20,0,1
"825",38,20,0,1
"826",38,20,0,1
"827",38,20,0,1
"828",38,20,0,1
"829",38,20,0,1
"830",38,20,0,1
"831",38,20,0,1
"832",33,20,0,1
"833",38,20,0,1
"834",38,20,0,1
"835",38,20,0,1
"836",26,20,0,1
"837",35,20,0,1
"838",38,19,0,1
"839",32,19,0,1
"840",38,19,0,1
"841",38,19,0,1
"842",38,19,0,1
"843",38,19,0,1
"844",38,19,0,1
"845",25,19,0,1
"846",26,19,0,1
"847",28,19,0,1
"848",38,19,0,1
"849",35,19,0,1
"850",38,19,0,1
"851",38,19,0,1
"852",24,19,0,1
"853",38,19,0,1
"854",36,19,0,1
"855",31,19,0,1
"856",24,19,0,1
"857",38,20,0,1
"858",38,19,0,1
"859",36,19,0,1
"860",38,19,0,1
"861",33,19,0,1
"862",37,19,0,1
"863",38,19,0,1
"864",31,19,0,1
"865",38,19,0,1
"866",38,19,0,1
"867",38,6,0,1
"868",29,6,0,1
"869",20,6,0,1
"870",26,6,0,1
"871",23,6,0,1
"872",38,6,0,1
"873",38,6,0,1
"874",38,6,0,1
"875",17,6,0,1
"876",32,6,0,1
"877",32,6,0,1
"878",14,6,0,1
"879",34,6,0,1
"880",19,6,0,1
"881",8,6,0,1
"882",23,6,0,1
"883",35,6,0,1
"884",30,6,0,1
"885",14,6,0,1
"886",35,6,0,1
"887",28,6,0,1
"888",22,6,0,1
"889",38,6,0,1
"890",32,6,0,1
"891",29,6,0,1
"892",38,7,0,1
"893",38,6,0,1
"894",38,6,0,1
"895",27,6,0,1
"896",8,6,0,1
"897",32,6,0,1
"898",28,6,0,1
"899",37,6,0,1
"900",32,6,0,1
"901",36,5,0,1
"902",34,5,0,1
"903",9,6,0,1
"904",38,6,0,1
"905",38,6,0,1
"906",38,6,0,1
"907",19,6,0,1
"908",38,6,0,1
"909",38,6,0,1
"910",15,6,0,1
"911",21,6,0,1
"912",35,6,0,1
"913",9,6,0,1
"914",20,6,0,1
"915",25,6,0,1
"916",21,6,0,1
"917",38,6,0,1
"918",36,6,0,1
"919",38,6,0,1
"920",34,6,0,1
"921",31,6,0,1
"922",38,6,0,1
"923",7,6,0,1
"924",28,6,0,1
"925",38,6,0,1
"926",22,6,0,1
"927",38,6,0,1
"928",14,6,0,1
"929",8,6,0,1
"930",7,6,0,1
"931",25,7,0,1
"932",38,6,0,1
"933",38,6,0,1
"934",11,6,0,1
"935",17,6,0,1
"936",38,6,0,1
"937",36,7,0,1
"938",38,7,0,1
"939",12,6,0,1
"940",38,6,0,1
"941",21,6,0,1
"942",25,6,0,1
"943",38,6,0,1
"944",34,6,0,1
"945",38,6,0,1
"946",26,6,0,1
"947",32,7,0,1
"948",8,6,0,1
"949",11,6,0,1
"950",18,7,0,1
"951",27,6,0,1
"952",38,6,0,1
"953",38,6,0,1
"954",19,6,0,1
"955",38,7,0,1
"956",11,6,0,1
"957",34,7,0,1
"958",38,7,0,1
"959",36,6,0,1
"960",24,7,0,1
"961",36,7,0,1
"962",38,7,0,1
"963",24,7,0,1
"964",27,7,0,1
"965",14,7,0,1
"966",38,7,0,1
"967",24,7,0,1
"968",16,7,0,1
"969",38,7,0,1
"970",19,7,0,1
"971",16,7,0,1
"972",38,7,0,1
"973",30,7,0,1
"974",38,7,0,1
"975",38,7,0,1
"976",37,7,0,1
"977",38,7,0,1
"978",15,7,0,1
"979",14,7,0,1
"980",38,7,0,1
"981",9,7,0,1
"982",31,7,0,1
"983",10,7,0,1
"984",23,7,0,1
"985",32,7,0,1
"986",19,7,0,1
"987",30,7,0,1
"988",38,7,0,1
"989",21,7,0,1
"990",15,7,0,1
"991",35,7,0,1
"992",38,7,0,1
"993",38,7,0,1
"994",38,7,0,1
"995",32,7,0,1
"996",21,7,0,1
"997",38,7,0,1
"998",38,7,0,1
"999",38,7,0,1
"1000",38,7,0,1
"1001",13,7,0,1
"1002",38,7,0,1
"1003",29,7,0,1
"1004",38,7,0,1
"1005",38,7,0,1
"1006",38,7,0,1
"1007",38,7,0,1
"1008",15,7,0,1
"1009",9,7,0,1
"1010",29,7,0,1
"1011",28,7,0,1
"1012",38,7,0,1
"1013",37,7,0,1
"1014",9,7,0,1
"1015",29,7,0,1
"1016",12,7,0,1
"1017",23,7,0,1
"1018",38,7,0,1
"1019",38,7,0,1
"1020",38,7,0,1
"1021",38,7,0,1
"1022",38,7,0,1
"1023",38,8,0,1
"1024",14,8,0,1
"1025",38,7,0,1
"1026",38,7,0,1
"1027",38,7,0,1
"1028",38,7,0,1
"1029",38,7,0,1
"1030",24,7,0,1
"1031",21,7,0,1
"1032",32,7,0,1
"1033",38,7,0,1
"1034",32,7,0,1
"1035",13,7,0,1
"1036",20,7,0,1
"1037",24,7,0,1
"1038",38,7,0,1
"1039",38,7,0,1
"1040",23,7,0,1
"1041",20,7,0,1
"1042",38,19,0,1
"1043",30,19,0,1
"1044",38,19,0,1
"1045",25,19,0,1
"1046",38,18,0,1
"1047",37,19,0,1
"1048",37,18,0,1
"1049",28,18,0,1
"1050",38,19,0,1
"1051",35,18,0,1
"1052",37,18,0,1
"1053",36,18,0,1
"1054",38,18,0,1
"1055",20,18,0,1
"1056",38,18,0,1
"1057",38,18,0,1
"1058",38,18,0,1
"1059",28,18,0,1
"1060",20,18,0,1
"1061",38,18,0,1
"1062",30,18,0,1
"1063",38,18,0,1
"1064",29,18,0,1
"1065",38,18,0,1
"1066",38,18,0,1
"1067",33,18,0,1
"1068",22,18,0,1
"1069",26,18,0,1
"1070",35,18,0,1
"1071",38,18,0,1
"1072",37,18,0,1
"1073",38,16,0,1
"1074",32,16,0,1
"1075",38,16,0,1
"1076",38,17,0,1
"1077",23,16,0,1
"1078",37,16,0,1
"1079",38,16,0,1
"1080",28,16,0,1
"1081",23,16,0,1
"1082",38,16,0,1
"1083",38,16,0,1
"1084",34,16,0,1
"1085",19,16,0,1
"1086",38,16,0,1
"1087",28,16,0,1
"1088",38,16,0,1
"1089",38,16,0,1
"1090",27,15,0,1
"1091",38,15,0,1
"1092",38,16,0,1
"1093",36,16,0,1
"1094",23,15,0,1
"1095",38,15,0,1
"1096",21,15,0,1
"1097",38,15,0,1
"1098",25,15,0,1
"1099",38,15,0,1
"1100",38,15,0,1
"1101",34,16,0,1
"1102",28,15,0,1
"1103",38,15,0,1
"1104",18,15,0,1
"1105",38,15,0,1
"1106",38,15,0,1
"1107",24,15,0,1
"1108",38,15,0,1
"1109",24,15,0,1
"1110",30,15,0,1
"1111",28,15,0,1
"1112",25,15,0,1
"1113",38,15,0,1
"1114",38,15,0,1
"1115",38,15,0,1
"1116",31,15,0,1
"1117",26,15,0,1
"1118",18,15,0,1
"1119",37,15,0,1
"1120",38,15,0,1
"1121",38,15,0,1
"1122",38,15,0,1
"1123",38,15,0,1
"1124",38,15,0,1
"1125",38,15,0,1
"1126",38,15,0,1
"1127",38,15,0,1
"1128",32,15,0,1
"1129",38,15,0,1
"1130",24,15,0,1
"1131",38,15,0,1
"1132",38,15,0,1
"1133",38,15,0,1
"1134",38,14,0,1
"1135",33,14,0,1
"1136",31,14,0,1
"1137",38,14,0,1
"1138",38,14,0,1
"1139",38,14,0,1
"1140",28,14,0,1
"1141",38,14,0,1
"1142",38,14,0,1
"1143",34,14,0,1
"1144",34,14,0,1
"1145",38,14,0,1
"1146",30,14,0,1
"1147",34,14,0,1
"1148",38,15,0,1
"1149",38,14,0,1
"1150",34,14,0,1
"1151",38,14,0,1
"1152",35,14,0,1
"1153",38,14,0,1
"1154",15,14,0,1
"1155",22,14,0,1
"1156",33,14,0,1
"1157",38,14,0,1
"1158",38,14,0,1
"1159",38,14,0,1
"1160",15,14,0,1
"1161",28,14,0,1
"1162",34,14,0,1
"1163",19,14,0,1
"1164",38,14,0,1
"1165",16,14,0,1
"1166",32,14,0,1
"1167",33,14,0,1
"1168",38,14,0,1
"1169",26,14,0,1
"1170",29,14,0,1
"1171",20,14,0,1
"1172",38,14,0,1
"1173",27,14,0,1
"1174",32,14,0,1
"1175",35,14,0,1
"1176",27,14,0,1
"1177",38,15,0,1
"1178",35,14,0,1
"1179",38,14,0,1
"1180",38,14,0,1
"1181",17,14,0,1
"1182",28,14,0,1
"1183",38,14,0,1
"1184",24,14,0,1
"1185",38,14,0,1
"1186",38,14,0,1
"1187",38,14,0,1
"1188",38,14,0,1
"1189",38,14,0,1
"1190",20,14,0,1
"1191",38,14,0,1
"1192",31,14,0,1
"1193",38,13,0,1
"1194",38,13,0,1
"1195",38,13,0,1
"1196",38,13,0,1
"1197",35,13,0,1
"1198",38,13,0,1
"1199",38,13,0,1
"1200",17,13,0,1
"1201",36,13,0,1
"1202",30,13,0,1
"1203",37,13,0,1
"1204",38,13,0,1
"1205",38,13,0,1
"1206",38,13,0,1
"1207",38,13,0,1
"1208",36,13,0,1
"1209",30,13,0,1
"1210",38,13,0,1
"1211",38,13,0,1
"1212",34,13,0,1
"1213",38,13,0,1
"1214",23,13,0,1
"1215",38,13,0,1
"1216",23,13,0,1
"1217",30,13,0,1
"1218",38,13,0,1
"1219",28,13,0,1
"1220",18,13,0,1
"1221",38,13,0,1
"1222",36,13,0,1
"1223",26,13,0,1
"1224",27,13,0,1
"1225",19,12,0,1
"1226",32,12,0,1
"1227",28,12,0,1
"1228",36,12,0,1
"1229",36,12,0,1
"1230",17,12,0,1
"1231",35,12,0,1
"1232",38,12,0,1
"1233",31,12,0,1
"1234",28,12,0,1
"1235",38,12,0,1
"1236",38,12,0,1
"1237",16,11,0,1
"1238",38,11,0,1
"1239",15,11,0,1
"1240",29,11,0,1
"1241",38,11,0,1
"1242",38,12,0,1
"1243",25,11,0,1
"1244",38,11,0,1
"1245",38,11,0,1
"1246",38,11,0,1
