"","Zi","Yi","Ci","Di"
"318",62,31,0,1
"319",48,31,0,1
"320",58,31,0,1
"321",36,31,0,1
"322",58,31,0,1
"323",38,31,0,1
"324",58,31,0,1
"325",62,30,0,1
"326",43,30,0,1
"327",43,30,0,1
"328",62,30,0,1
"329",62,30,0,1
"330",54,30,0,1
"331",62,30,0,1
"332",48,30,0,1
"333",60,30,0,1
"334",46,30,0,1
"335",60,30,0,1
"336",43,30,0,1
"337",62,30,0,1
"338",36,30,0,1
"339",62,37,0,1
"340",41,37,0,1
"341",59,37,0,1
"342",62,37,0,1
"343",62,37,0,1
"344",49,37,0,1
"345",60,37,0,1
"346",61,37,0,1
"347",46,37,0,1
"348",62,37,0,1
"349",62,37,0,1
"350",62,53,0,1
"351",62,53,0,1
"352",62,53,0,1
"353",62,53,0,1
"354",62,53,0,1
"355",62,53,0,1
"356",62,53,0,1
"357",62,52,0,1
"358",58,52,0,1
"359",56,53,0,1
"360",62,53,0,1
"361",61,53,0,1
"362",62,53,0,1
"363",59,53,0,1
"364",62,53,0,1
"365",62,53,0,1
"366",62,53,0,1
"367",62,53,0,1
"368",59,53,0,1
"369",62,53,0,1
"370",61,52,0,1
"371",62,52,0,1
"372",62,52,0,1
"373",62,53,0,1
"374",62,52,0,1
"375",62,52,0,1
"376",62,52,0,1
"377",60,52,0,1
"378",62,52,0,1
"379",62,58,0,1
"380",62,58,0,1
"381",60,58,0,1
"382",62,58,0,1
"383",62,43,0,1
"384",44,43,0,1
"385",62,43,0,1
"386",62,43,0,1
"387",44,43,0,1
"388",62,43,0,1
"389",62,43,0,1
"390",62,43,0,1
"391",62,43,0,1
"392",47,43,0,1
"393",44,43,0,1
"394",62,43,0,1
"395",62,43,0,1
"396",61,43,0,1
"397",49,43,0,1
"398",62,43,0,1
"399",52,43,0,1
"400",62,43,0,1
"401",50,43,0,1
"402",62,43,0,1
"403",62,43,0,1
"404",58,43,0,1
"405",58,43,0,1
"406",57,41,0,1
"407",62,40,0,1
"408",62,41,0,1
"409",51,40,0,1
"410",48,41,0,1
"411",56,40,0,1
"412",62,40,0,1
"413",61,40,0,1
"414",45,41,0,1
"415",56,40,0,1
"416",58,40,0,1
"417",61,40,0,1
"418",62,40,0,1
"419",41,40,0,1
"420",58,40,0,1
"421",46,40,0,1
"422",62,41,0,1
"423",62,40,0,1
"424",52,40,0,1
"425",44,40,0,1
"426",44,40,0,1
"427",62,40,0,1
"428",62,39,0,1
"429",62,39,0,1
"430",62,39,0,1
"431",62,39,0,1
"432",51,39,0,1
"433",62,39,0,1
"434",62,39,0,1
"435",42,39,0,1
"436",62,39,0,1
"437",62,39,0,1
"438",62,39,0,1
"439",62,39,0,1
"440",56,33,0,1
"441",60,33,0,1
"442",54,33,0,1
"443",62,33,0,1
"444",45,33,0,1
"445",57,33,0,1
"446",52,31,0,1
"447",47,31,0,1
"448",44,31,0,1
"449",44,31,0,1
"450",62,31,0,1
"451",62,31,0,1
"452",36,31,0,1
"453",36,31,0,1
"454",62,31,0,1
"455",62,31,0,1
"456",62,31,0,1
"457",62,31,0,1
"458",62,31,0,1
"459",40,31,0,1
"460",55,31,0,1
"461",62,31,0,1
"462",62,31,0,1
"463",62,31,0,1
"464",62,31,0,1
"465",60,31,0,1
"466",62,31,0,1
"467",62,31,0,1
"468",62,30,0,1
"469",52,30,0,1
"470",62,30,0,1
"471",47,30,0,1
"472",62,31,0,1
"473",39,31,0,1
"474",47,30,0,1
"475",34,30,0,1
"476",39,30,0,1
"477",50,30,0,1
"478",32,30,0,1
"479",57,30,0,1
"480",50,30,0,1
"481",62,30,0,1
"482",62,30,0,1
"483",56,30,0,1
"484",41,30,0,1
"485",58,30,0,1
"486",62,37,0,1
"487",46,37,0,1
"488",62,37,0,1
"489",46,37,0,1
"490",45,37,0,1
"491",45,37,0,1
"492",41,37,0,1
"493",62,37,0,1
"494",41,36,0,1
"495",62,36,0,1
"496",62,36,0,1
"497",60,36,0,1
"498",42,36,0,1
"499",45,35,0,1
"500",62,36,0,1
"501",48,36,0,1
"502",56,36,0,1
"503",62,36,0,1
"504",62,34,0,1
"505",61,34,0,1
"506",56,34,0,1
"507",53,34,0,1
"508",62,34,0,1
"509",62,34,0,1
"510",62,34,0,1
"511",62,34,0,1
"512",62,34,0,1
"513",62,36,0,1
"514",54,34,0,1
"515",48,34,0,1
"516",53,34,0,1
"517",57,34,0,1
"518",62,34,0,1
"519",62,34,0,1
"520",48,34,0,1
"521",58,35,0,1
"522",60,35,0,1
"523",62,34,0,1
"524",62,34,0,1
"525",62,34,0,1
"526",41,34,0,1
"527",53,34,0,1
"528",47,34,0,1
"529",62,25,0,1
"530",62,25,0,1
"531",44,25,0,1
"532",62,25,0,1
"533",26,25,0,1
"534",61,25,0,1
"535",62,25,0,1
"536",62,24,0,1
"537",62,24,0,1
"538",51,24,0,1
"539",25,24,0,1
"540",37,24,0,1
"541",45,24,0,1
"542",61,24,0,1
"543",51,24,0,1
"544",62,24,0,1
"545",43,24,0,1
"546",26,24,0,1
"547",62,24,0,1
"548",31,24,0,1
"549",41,24,0,1
"550",62,24,0,1
"551",49,24,0,1
"552",60,24,0,1
"553",62,24,0,1
"554",34,23,0,1
"555",62,24,0,1
"556",28,23,0,1
"557",50,23,0,1
"558",62,23,0,1
"559",27,23,0,1
"560",54,23,0,1
"561",62,23,0,1
"562",58,23,0,1
"563",24,23,0,1
"564",51,23,0,1
"565",62,23,0,1
"566",62,23,0,1
"567",42,23,0,1
"568",34,23,0,1
"569",62,23,0,1
"570",49,23,0,1
"571",62,23,0,1
"572",47,23,0,1
"573",62,23,0,1
"574",60,23,0,1
"575",61,23,0,1
"576",33,23,0,1
"577",43,28,0,1
"578",40,29,0,1
"579",58,29,0,1
"580",62,29,0,1
"581",30,28,0,1
"582",61,28,0,1
"583",61,28,0,1
"584",33,28,0,1
"585",62,29,0,1
"586",62,28,0,1
"587",62,28,0,1
"588",58,28,0,1
"589",58,28,0,1
"590",59,28,0,1
"591",38,28,0,1
"592",40,28,0,1
"593",62,28,0,1
"594",62,28,0,1
"595",56,28,0,1
"596",62,28,0,1
"597",61,27,0,1
"598",42,27,0,1
"599",60,23,0,1
"600",37,23,0,1
"601",62,23,0,1
"602",62,23,0,1
"603",28,23,0,1
"604",44,23,0,1
"605",44,23,0,1
"606",38,23,0,1
"607",62,23,0,1
"608",55,23,0,1
"609",52,23,0,1
"610",62,23,0,1
"611",32,23,0,1
"612",62,23,0,1
"613",62,37,0,1
"614",46,36,0,1
"615",39,35,0,1
"616",38,35,0,1
"617",62,35,0,1
"618",62,36,0,1
"619",62,36,0,1
"620",62,35,0,1
"621",62,35,0,1
"622",47,35,0,1
"623",48,35,0,1
"624",41,35,0,1
"625",62,35,0,1
"626",62,34,0,1
"627",47,34,0,1
"628",60,34,0,1
"629",43,34,0,1
"630",56,35,0,1
"631",59,34,0,1
"632",62,34,0,1
"633",62,34,0,1
"634",48,34,0,1
"635",62,34,0,1
"636",62,34,0,1
"637",62,34,0,1
"638",62,34,0,1
"639",53,34,0,1
"640",62,34,0,1
"641",62,34,0,1
"642",62,34,0,1
"643",39,34,0,1
"644",47,34,0,1
"645",38,34,0,1
"646",62,34,0,1
"647",42,34,0,1
"648",62,34,0,1
"649",62,34,0,1
"650",38,34,0,1
"651",61,34,0,1
"652",62,25,0,1
"653",48,25,0,1
"654",62,25,0,1
"655",49,25,0,1
"656",61,25,0,1
"657",46,24,0,1
"658",25,24,0,1
"659",62,24,0,1
"660",62,24,0,1
"661",53,24,0,1
"662",45,24,0,1
"663",30,24,0,1
"664",58,24,0,1
"665",51,24,0,1
"666",26,24,0,1
"667",62,24,0,1
"668",62,24,0,1
"669",50,24,0,1
"670",45,24,0,1
"671",44,24,0,1
"672",43,24,0,1
"673",62,24,0,1
"674",35,24,0,1
"675",49,23,0,1
"676",62,23,0,1
"677",62,23,0,1
"678",50,23,0,1
"679",62,23,0,1
"680",41,23,0,1
"681",37,23,0,1
"682",62,23,0,1
"683",62,24,0,1
"684",62,23,0,1
"685",36,23,0,1
"686",32,23,0,1
"687",50,23,0,1
"688",34,23,0,1
"689",44,23,0,1
"690",62,23,0,1
"691",29,23,0,1
"692",32,23,0,1
"693",62,23,0,1
"694",50,23,0,1
"695",40,23,0,1
"696",42,23,0,1
"697",62,29,0,1
"698",38,28,0,1
"699",62,29,0,1
"700",55,28,0,1
"701",49,28,0,1
"702",59,28,0,1
"703",59,28,0,1
"704",36,28,0,1
"705",62,29,0,1
"706",52,28,0,1
"707",60,28,0,1
"708",62,28,0,1
"709",39,28,0,1
"710",58,28,0,1
"711",56,28,0,1
"712",61,28,0,1
"713",62,28,0,1
"714",51,28,0,1
"715",62,28,0,1
"716",60,28,0,1
"717",46,28,0,1
"718",62,28,0,1
"719",62,28,0,1
"720",62,27,0,1
"721",62,27,0,1
"722",36,27,0,1
"723",62,27,1,1
"724",57,28,0,1
"725",60,28,0,1
"726",46,27,0,1
"727",41,23,0,1
"728",62,23,0,1
"729",28,23,0,1
"730",59,23,0,1
"731",62,23,0,1
"732",28,23,0,1
"733",45,23,0,1
"734",60,23,0,1
"735",49,23,0,1
"736",42,23,0,1
"737",62,23,0,1
"738",62,23,0,1
"739",40,23,0,1
"740",53,23,0,1
"741",61,23,0,1
"742",62,23,0,1
"743",29,23,0,1
"744",52,23,0,1
"745",56,23,0,1
"746",47,23,0,1
"747",34,23,0,1
"748",41,23,0,1
"749",27,23,0,1
"750",38,23,0,1
"751",62,23,0,1
"752",62,23,0,1
"753",28,23,0,1
"754",62,23,0,1
"755",58,23,0,1
"756",62,22,0,1
"757",51,23,0,1
"758",59,23,0,1
"759",62,23,0,1
"760",33,22,0,1
"761",59,23,0,1
"762",62,23,0,1
"763",62,24,0,1
"764",28,22,0,1
"765",30,22,0,1
"766",43,22,0,1
"767",59,22,0,1
"768",60,22,0,1
"769",62,22,0,1
"770",49,22,0,1
"771",60,22,0,1
"772",45,22,0,1
"773",31,22,0,1
"774",60,22,0,1
"775",58,22,0,1
"776",50,26,0,1
"777",62,27,0,1
"778",34,26,0,1
"779",62,26,0,1
"780",61,26,0,1
"781",62,26,0,1
"782",62,26,0,1
"783",29,26,0,1
"784",62,26,0,1
"785",62,26,0,1
"786",38,26,0,1
"787",45,26,0,1
"788",61,27,0,1
"789",62,26,0,1
"790",62,26,0,1
"791",62,26,0,1
"792",50,26,0,1
"793",55,26,0,1
"794",50,26,0,1
"795",62,26,0,1
"796",62,26,0,1
"797",43,26,0,1
"798",39,25,0,1
"799",50,26,0,1
"800",50,26,0,1
"801",33,25,0,1
"802",39,25,0,1
"803",59,25,0,1
"804",49,25,0,1
"805",40,25,0,1
"806",45,25,0,1
"807",61,25,0,1
"808",62,26,0,1
"809",61,25,0,1
"810",29,25,0,1
"811",62,26,0,1
"812",31,25,0,1
"813",39,25,0,1
"814",62,26,0,1
"815",62,25,0,1
"816",62,25,0,1
"817",56,25,0,1
"818",45,25,0,1
"819",56,25,0,1
"820",50,26,0,1
"821",62,25,0,1
"822",43,25,0,1
"823",62,25,0,1
"824",62,25,0,1
"825",48,25,0,1
"826",61,18,1,0
"827",60,17,0,1
"828",61,18,0,1
"829",28,18,0,1
"830",61,18,0,1
"831",25,18,0,1
"832",61,18,0,1
"833",25,17,0,1
"834",29,18,0,1
"835",61,18,1,0
"836",22,17,0,1
"837",41,17,0,1
"838",55,17,0,1
"839",57,17,0,1
"840",60,17,1,0
"841",60,17,1,0
"842",60,17,0,1
"843",52,17,0,1
"844",60,17,1,0
"845",47,17,0,1
"846",60,17,1,0
"847",60,17,1,0
"848",31,17,0,1
"849",59,17,0,1
"850",20,17,0,1
"851",59,17,0,1
"852",51,17,0,1
"853",39,17,0,1
"854",56,17,0,1
"855",60,17,1,0
"856",55,17,0,1
"857",22,17,0,1
"858",42,17,0,1
"859",24,17,0,1
"860",60,17,1,0
"861",43,16,0,1
"862",41,17,0,1
"863",60,21,0,1
"864",43,21,0,1
"865",62,21,0,1
"866",25,21,0,1
"867",50,21,0,1
"868",38,21,0,1
"869",59,21,0,1
"870",62,21,0,1
"871",62,21,0,1
"872",62,21,0,1
"873",23,21,0,1
"874",49,21,0,1
"875",62,21,0,1
"876",61,21,0,1
"877",22,21,0,1
"878",62,21,0,1
"879",46,21,0,1
"880",37,23,0,1
"881",62,23,0,1
"882",61,23,0,1
"883",34,23,0,1
"884",28,23,0,1
"885",62,23,0,1
"886",28,22,0,1
"887",35,23,0,1
"888",49,22,0,1
"889",62,23,0,1
"890",62,22,0,1
"891",62,22,0,1
"892",54,22,0,1
"893",62,22,0,1
"894",33,22,0,1
"895",62,22,0,1
"896",62,23,0,1
"897",62,22,0,1
"898",46,22,0,1
"899",38,22,0,1
"900",62,22,0,1
"901",62,22,0,1
"902",62,22,0,1
"903",56,22,0,1
"904",40,22,0,1
"905",62,22,0,1
"906",62,22,0,1
"907",44,22,0,1
"908",51,22,0,1
"909",38,22,0,1
"910",58,26,0,1
"911",38,26,0,1
"912",47,26,0,1
"913",44,26,0,1
"914",44,26,0,1
"915",62,26,0,1
"916",62,26,0,1
"917",53,26,0,1
"918",40,26,0,1
"919",61,26,0,1
"920",62,26,0,1
"921",37,26,0,1
"922",60,26,0,1
"923",47,26,0,1
"924",59,26,0,1
"925",62,26,0,1
"926",62,26,0,1
"927",45,26,0,1
"928",62,26,0,1
"929",27,26,0,1
"930",62,26,0,1
"931",34,26,0,1
"932",51,26,0,1
"933",62,26,0,1
"934",62,26,0,1
"935",54,26,0,1
"936",62,26,0,1
"937",62,26,0,1
"938",61,26,0,1
"939",62,25,0,1
"940",34,25,0,1
"941",29,25,0,1
"942",62,25,0,1
"943",62,25,0,1
"944",51,25,0,1
"945",39,25,0,1
"946",48,25,0,1
"947",62,25,0,1
"948",56,25,0,1
"949",62,26,0,1
"950",62,25,0,1
"951",35,25,0,1
"952",53,25,0,1
"953",58,26,0,1
"954",62,25,0,1
"955",42,25,0,1
"956",60,25,0,1
"957",55,25,0,1
"958",31,25,0,1
"959",45,25,0,1
"960",32,25,0,1
"961",38,25,0,1
"962",53,25,0,1
"963",33,25,0,1
"964",54,25,0,1
"965",37,26,0,1
"966",61,18,1,0
"967",60,17,1,0
"968",35,17,0,1
"969",59,18,0,1
"970",27,18,0,1
"971",49,18,0,1
"972",52,18,0,1
"973",50,17,0,1
"974",61,18,0,1
"975",24,17,0,1
"976",60,17,1,0
"977",60,17,1,0
"978",37,17,0,1
"979",22,17,0,1
"980",45,17,0,1
"981",60,17,1,0
"982",42,17,0,1
"983",60,17,1,0
"984",19,17,0,1
"985",60,17,1,0
"986",55,17,0,1
"987",60,17,1,0
"988",57,17,0,1
"989",37,17,0,1
"990",20,17,0,1
"991",50,17,0,1
"992",36,17,0,1
"993",60,17,1,0
"994",60,17,0,1
"995",59,17,0,1
"996",60,17,1,0
"997",49,21,0,1
"998",57,21,0,1
"999",35,21,0,1
"1000",28,21,0,1
"1001",54,21,0,1
"1002",62,21,0,1
"1003",29,21,0,1
"1004",62,21,0,1
"1005",51,21,0,1
"1006",62,21,0,1
"1007",49,21,0,1
"1008",62,21,0,1
"1009",62,21,0,1
"1010",55,21,0,1
"1011",62,21,0,1
"1012",49,21,0,1
"1013",43,21,0,1
"1014",49,21,0,1
"1015",46,21,0,1
"1016",62,21,0,1
"1017",54,21,0,1
"1018",34,21,0,1
"1019",43,21,0,1
"1020",62,21,0,1
"1021",62,21,0,1
"1022",57,21,0,1
"1023",50,21,0,1
"1024",53,21,0,1
"1025",62,21,0,1
"1026",38,21,0,1
"1027",33,21,0,1
"1028",62,21,0,1
"1029",36,21,0,1
"1030",33,21,0,1
"1031",62,21,0,1
"1032",36,13,0,1
"1033",44,13,0,1
"1034",49,13,0,1
"1035",56,13,1,0
"1036",56,13,1,0
"1037",55,12,0,1
"1038",32,12,0,1
"1039",55,12,1,0
"1040",30,12,0,1
"1041",33,12,0,1
"1042",55,12,0,1
"1043",14,13,0,1
"1044",17,12,0,1
"1045",55,12,1,0
"1046",55,12,1,0
"1047",36,12,0,1
"1048",54,12,0,1
"1049",28,12,0,1
"1050",55,12,1,0
"1051",48,12,0,1
"1052",25,12,0,1
"1053",55,12,1,0
"1054",51,12,0,1
"1055",26,12,0,1
"1056",48,13,0,1
"1057",55,12,1,0
"1058",19,12,0,1
"1059",55,12,1,0
"1060",41,12,0,1
"1061",55,12,1,0
"1062",40,12,0,1
"1063",37,12,0,1
"1064",55,12,1,0
"1065",55,12,1,0
"1066",55,12,1,0
"1067",18,12,0,1
"1068",14,12,0,1
"1069",55,12,0,1
"1070",55,12,1,0
"1071",55,12,1,0
"1072",52,12,0,1
"1073",37,13,0,1
"1074",31,12,0,1
"1075",30,12,0,1
"1076",48,12,0,1
"1077",53,12,0,1
"1078",55,12,1,0
"1079",57,20,0,1
"1080",61,20,0,1
"1081",40,20,0,1
"1082",28,20,0,1
"1083",50,20,0,1
"1084",25,20,0,1
"1085",62,20,0,1
"1086",62,20,0,1
"1087",35,20,0,1
"1088",36,20,0,1
"1089",49,20,0,1
"1090",62,20,0,1
"1091",23,20,0,1
"1092",26,20,0,1
"1093",26,20,0,1
"1094",62,20,0,1
"1095",47,20,0,1
"1096",59,20,0,1
"1097",50,20,0,1
"1098",62,20,0,1
"1099",53,20,0,1
"1100",39,20,0,1
"1101",62,19,1,1
"1102",62,19,0,1
"1103",51,20,0,1
"1104",62,20,1,1
"1105",37,19,0,1
"1106",58,19,0,1
"1107",56,19,0,1
"1108",28,19,0,1
"1109",23,19,0,1
"1110",62,19,0,1
"1111",62,19,0,1
"1112",31,19,0,1
"1113",20,19,0,1
"1114",62,19,0,1
"1115",21,19,0,1
"1116",62,19,0,1
"1117",50,19,0,1
"1118",28,19,0,1
"1119",33,19,0,1
"1120",62,19,0,1
"1121",59,19,0,1
"1122",62,19,0,1
"1123",41,19,0,1
"1124",52,19,0,1
"1125",51,19,0,1
"1126",56,19,0,1
"1127",51,19,0,1
"1128",62,19,0,1
"1129",33,19,0,1
"1130",49,6,1,0
"1131",34,6,0,1
"1132",49,6,1,0
"1133",49,6,1,0
"1134",44,6,0,1
"1135",14,6,0,1
"1136",34,6,0,1
"1137",49,6,1,0
"1138",49,6,1,0
"1139",62,22,0,1
"1140",38,21,0,1
"1141",49,21,0,1
"1142",41,21,0,1
"1143",40,21,0,1
"1144",49,21,0,1
"1145",44,21,0,1
"1146",62,22,0,1
"1147",45,21,0,1
"1148",62,21,0,1
"1149",62,21,0,1
"1150",62,21,0,1
"1151",60,21,0,1
"1152",62,21,0,1
"1153",62,20,0,1
"1154",62,21,0,1
"1155",62,21,0,1
"1156",50,21,0,1
"1157",62,21,0,1
"1158",23,21,0,1
"1159",62,21,0,1
"1160",62,21,0,1
"1161",26,21,0,1
"1162",61,21,0,1
"1163",62,21,0,1
"1164",55,13,0,1
"1165",56,13,1,0
"1166",49,13,0,1
"1167",54,14,0,1
"1168",35,13,0,1
"1169",23,13,0,1
"1170",47,13,0,1
"1171",56,13,1,0
"1172",56,13,1,0
"1173",25,13,0,1
"1174",56,13,1,0
"1175",48,12,0,1
"1176",55,12,1,0
"1177",45,12,0,1
"1178",55,12,1,0
"1179",15,12,0,1
"1180",55,12,1,0
"1181",34,12,0,1
"1182",28,12,0,1
"1183",45,12,0,1
"1184",55,12,1,0
"1185",15,12,0,1
"1186",40,12,0,1
"1187",35,12,0,1
"1188",25,12,0,1
"1189",55,12,1,0
"1190",55,12,1,0
"1191",41,12,0,1
"1192",55,12,1,0
"1193",13,12,0,1
"1194",42,12,0,1
"1195",55,12,1,0
"1196",56,13,1,0
"1197",43,12,0,1
"1198",55,12,1,0
"1199",35,12,0,1
"1200",50,12,0,1
"1201",33,12,0,1
"1202",16,12,0,1
"1203",47,12,0,1
"1204",47,12,0,1
"1205",48,12,0,1
"1206",34,12,0,1
"1207",51,12,0,1
"1208",55,12,1,0
"1209",28,12,0,1
"1210",40,12,0,1
"1211",43,12,0,1
"1212",55,12,1,0
"1213",17,12,0,1
"1214",55,12,1,0
"1215",49,12,0,1
"1216",55,12,1,0
"1217",55,12,1,0
"1218",45,12,0,1
"1219",55,12,1,0
"1220",62,20,0,1
"1221",52,20,0,1
"1222",52,20,0,1
"1223",62,20,0,1
"1224",62,20,0,1
"1225",61,20,0,1
"1226",46,20,0,1
"1227",47,20,0,1
"1228",62,20,0,1
"1229",31,20,0,1
"1230",62,20,0,1
"1231",28,20,0,1
"1232",36,20,0,1
"1233",23,20,0,1
"1234",35,20,0,1
"1235",33,20,0,1
"1236",46,20,0,1
"1237",55,20,0,1
"1238",54,20,0,1
"1239",43,20,0,1
"1240",62,20,1,1
"1241",62,19,0,1
"1242",45,19,0,1
"1243",62,19,0,1
"1244",36,19,0,1
"1245",62,19,0,1
"1246",44,19,0,1
