"","Zi","Yi","Ci","Di"
"149",63,60,0,1
"150",63,55,0,1
"151",63,55,0,1
"152",63,55,0,1
"153",63,55,0,1
"154",63,55,0,1
"155",63,55,0,1
"156",61,55,0,1
"157",63,55,0,1
"158",63,55,0,1
"159",61,55,0,1
"160",63,55,0,1
"161",63,55,0,1
"162",59,55,0,1
"163",63,55,0,1
"164",63,55,0,1
"165",63,54,0,1
"166",63,56,0,1
"167",63,56,0,1
"168",62,56,0,1
"169",63,56,0,1
"170",63,56,0,1
"171",63,56,0,1
"172",63,56,0,1
"173",63,56,0,1
"174",63,56,0,1
"175",62,55,0,1
"176",63,55,0,1
"177",63,55,0,1
"178",63,55,0,1
"179",63,55,0,1
"180",63,55,0,1
"181",63,55,0,1
"182",63,55,0,1
"183",59,55,0,1
"184",63,55,0,1
"185",63,55,0,1
"186",63,55,0,1
"187",63,55,0,1
"188",61,55,0,1
"189",62,55,0,1
"190",63,54,0,1
"191",63,55,0,1
"192",62,55,0,1
"193",58,54,0,1
"194",63,44,0,1
"195",63,45,0,1
"196",55,44,0,1
"197",63,44,0,1
"198",63,44,0,1
"199",61,44,0,1
"200",59,44,0,1
"201",63,43,0,1
"202",63,41,0,1
"203",44,41,0,1
"204",63,41,0,1
"205",62,41,0,1
"206",63,41,0,1
"207",46,41,0,1
"208",62,41,0,1
"209",63,41,0,1
"210",63,41,0,1
"211",63,41,0,1
"212",63,41,0,1
"213",42,41,0,1
"214",63,41,0,1
"215",63,40,0,1
"216",63,39,0,1
"217",60,39,0,1
"218",63,39,0,1
"219",42,39,0,1
"220",63,39,0,1
"221",63,39,0,1
"222",58,33,0,1
"223",41,33,0,1
"224",63,33,0,1
"225",47,33,0,1
"226",44,33,0,1
"227",48,33,0,1
"228",63,33,0,1
"229",53,33,0,1
"230",63,33,0,1
"231",63,33,0,1
"232",34,33,0,1
"233",63,33,0,1
"234",63,33,0,1
"235",60,33,0,1
"236",63,33,0,1
"237",62,33,0,1
"238",54,33,0,1
"239",63,32,0,1
"240",37,32,0,1
"241",62,32,0,1
"242",63,32,0,1
"243",63,32,0,1
"244",63,31,0,1
"245",61,31,0,1
"246",63,31,0,1
"247",63,31,0,1
"248",63,37,0,1
"249",56,37,0,1
"250",63,37,0,1
"251",48,37,0,1
"252",41,37,0,1
"253",55,54,0,1
"254",63,54,0,1
"255",63,53,0,1
"256",63,53,0,1
"257",63,53,0,1
"258",55,53,0,1
"259",63,53,0,1
"260",63,53,0,1
"261",63,53,0,1
"262",56,53,0,1
"263",63,53,0,1
"264",63,53,0,1
"265",61,53,0,1
"266",63,53,0,1
"267",63,54,0,1
"268",63,53,0,1
"269",63,53,0,1
"270",63,53,0,1
"271",63,53,0,1
"272",63,53,0,1
"273",63,53,0,1
"274",63,52,0,1
"275",63,52,0,1
"276",63,52,0,1
"277",63,59,0,1
"278",61,58,0,1
"279",62,43,0,1
"280",63,43,0,1
"281",59,43,0,1
"282",61,43,0,1
"283",63,43,0,1
"284",58,43,0,1
"285",60,43,0,1
"286",63,43,0,1
"287",57,43,0,1
"288",51,43,0,1
"289",48,43,0,1
"290",63,43,0,1
"291",52,43,0,1
"292",63,43,0,1
"293",54,43,0,1
"294",51,43,0,1
"295",58,43,0,1
"296",63,41,0,1
"297",54,41,0,1
"298",63,41,0,1
"299",63,41,0,1
"300",63,41,0,1
"301",50,41,0,1
"302",63,41,0,1
"303",52,41,0,1
"304",63,41,0,1
"305",50,41,0,1
"306",62,41,0,1
"307",63,41,0,1
"308",63,41,0,1
"309",63,41,0,1
"310",53,41,0,1
"311",63,41,0,1
"312",63,41,0,1
"313",54,41,0,1
"314",63,41,0,1
"315",63,41,0,1
"316",40,39,0,1
"317",43,39,0,1
"318",63,39,0,1
"319",62,39,0,1
"320",63,39,0,1
"321",57,39,0,1
"322",52,39,0,1
"323",63,39,0,1
"324",63,39,0,1
"325",63,39,0,1
"326",49,39,0,1
"327",63,33,0,1
"328",63,33,0,1
"329",49,33,0,1
"330",63,33,0,1
"331",63,33,0,1
"332",47,33,0,1
"333",57,33,0,1
"334",63,33,0,1
"335",63,33,0,1
"336",36,33,0,1
"337",63,33,0,1
"338",49,33,0,1
"339",47,33,0,1
"340",63,33,0,1
"341",50,33,0,1
"342",63,33,0,1
"343",63,33,0,1
"344",56,33,0,1
"345",58,33,0,1
"346",63,33,0,1
"347",39,33,0,1
"348",48,32,0,1
"349",62,32,0,1
"350",63,31,0,1
"351",34,31,0,1
"352",35,30,0,1
"353",40,30,0,1
"354",41,30,0,1
"355",46,30,0,1
"356",50,30,0,1
"357",63,30,0,1
"358",62,37,0,1
"359",63,37,0,1
"360",56,37,0,1
"361",61,45,0,1
"362",63,37,0,1
"363",43,37,0,1
"364",63,37,0,1
"365",55,37,0,1
"366",63,37,0,1
"367",61,37,0,1
"368",58,37,0,1
"369",59,37,0,1
"370",63,37,0,1
"371",63,37,0,1
"372",63,37,0,1
"373",63,37,0,1
"374",63,37,0,1
"375",63,37,0,1
"376",62,37,0,1
"377",57,36,0,1
"378",44,36,0,1
"379",63,36,0,1
"380",62,36,0,1
"381",63,36,0,1
"382",61,36,0,1
"383",63,36,0,1
"384",63,36,0,1
"385",63,36,0,1
"386",63,36,0,1
"387",57,36,0,1
"388",53,36,0,1
"389",63,36,0,1
"390",59,36,0,1
"391",41,36,0,1
"392",63,36,0,1
"393",59,37,0,1
"394",63,36,0,1
"395",63,36,0,1
"396",51,35,0,1
"397",61,35,0,1
"398",63,35,0,1
"399",63,35,0,1
"400",63,35,0,1
"401",47,35,0,1
"402",63,35,0,1
"403",38,25,0,1
"404",63,25,0,1
"405",47,25,0,1
"406",63,25,0,1
"407",63,25,0,1
"408",60,25,0,1
"409",30,25,0,1
"410",60,25,0,1
"411",30,25,0,1
"412",26,25,0,1
"413",62,25,0,1
"414",59,25,0,1
"415",35,25,0,1
"416",51,25,0,1
"417",33,25,0,1
"418",63,25,0,1
"419",59,25,0,1
"420",53,25,0,1
"421",41,25,0,1
"422",63,25,0,1
"423",56,25,0,1
"424",63,25,0,1
"425",59,25,0,1
"426",63,25,0,1
"427",63,25,0,1
"428",36,25,0,1
"429",30,25,0,1
"430",63,24,0,1
"431",63,24,0,1
"432",48,24,0,1
"433",37,24,0,1
"434",63,24,0,1
"435",45,24,0,1
"436",31,24,0,1
"437",58,24,0,1
"438",29,24,0,1
"439",63,24,0,1
"440",63,24,0,1
"441",62,24,0,1
"442",63,24,0,1
"443",63,24,0,1
"444",59,24,0,1
"445",63,24,0,1
"446",56,24,0,1
"447",56,24,0,1
"448",37,24,0,1
"449",63,24,0,1
"450",37,29,0,1
"451",49,29,0,1
"452",58,29,0,1
"453",39,29,0,1
"454",63,29,0,1
"455",49,29,0,1
"456",53,29,0,1
"457",63,29,0,1
"458",62,29,0,1
"459",37,29,0,1
"460",63,29,0,1
"461",40,29,0,1
"462",40,29,0,1
"463",63,29,0,1
"464",63,28,0,1
"465",63,28,0,1
"466",63,28,0,1
"467",63,28,0,1
"468",61,29,0,1
"469",63,28,0,1
"470",33,28,0,1
"471",32,28,0,1
"472",55,28,0,1
"473",44,28,0,1
"474",63,28,0,1
"475",33,28,0,1
"476",37,28,0,1
"477",41,28,0,1
"478",41,27,0,1
"479",63,27,0,1
"480",59,27,0,1
"481",63,27,0,1
"482",49,24,0,1
"483",63,37,0,1
"484",46,37,0,1
"485",63,37,0,1
"486",43,37,0,1
"487",42,37,0,1
"488",61,37,0,1
"489",56,37,0,1
"490",44,37,0,1
"491",63,37,0,1
"492",63,36,0,1
"493",58,36,0,1
"494",63,36,0,1
"495",63,36,0,1
"496",60,36,0,1
"497",54,36,0,1
"498",63,36,0,1
"499",63,36,0,1
"500",56,36,0,1
"501",61,36,0,1
"502",63,36,0,1
"503",63,36,0,1
"504",40,36,0,1
"505",63,36,0,1
"506",42,36,0,1
"507",41,36,0,1
"508",57,36,0,1
"509",63,36,0,1
"510",63,35,0,1
"511",63,35,0,1
"512",63,25,0,1
"513",35,25,0,1
"514",63,25,0,1
"515",52,25,0,1
"516",63,25,0,1
"517",63,25,0,1
"518",63,25,0,1
"519",50,25,0,1
"520",63,25,0,1
"521",55,25,0,1
"522",63,25,0,1
"523",40,25,0,1
"524",28,25,0,1
"525",61,25,0,1
"526",42,25,0,1
"527",63,25,0,1
"528",28,25,0,1
"529",63,25,0,1
"530",29,24,0,1
"531",56,24,0,1
"532",45,24,0,1
"533",63,24,0,1
"534",31,24,0,1
"535",56,24,0,1
"536",33,24,0,1
"537",63,24,0,1
"538",63,24,0,1
"539",61,24,0,1
"540",49,24,0,1
"541",63,24,0,1
"542",37,24,0,1
"543",63,24,0,1
"544",63,29,0,1
"545",60,29,0,1
"546",47,29,0,1
"547",63,29,0,1
"548",63,29,0,1
"549",41,29,0,1
"550",44,29,0,1
"551",63,29,0,1
"552",33,29,0,1
"553",63,28,0,1
"554",37,28,0,1
"555",54,28,0,1
"556",63,28,0,1
"557",63,28,0,1
"558",52,29,0,1
"559",63,28,0,1
"560",60,28,0,1
"561",63,28,0,1
"562",63,28,0,1
"563",31,28,0,1
"564",39,28,0,1
"565",63,28,0,1
"566",52,28,0,1
"567",50,28,0,1
"568",63,28,0,1
"569",61,28,0,1
"570",51,28,0,1
"571",45,24,0,1
"572",35,23,0,1
"573",60,24,0,1
"574",63,23,0,1
"575",41,23,0,1
"576",63,23,0,1
"577",57,23,0,1
"578",62,23,0,1
"579",60,23,0,1
"580",24,23,0,1
"581",63,23,0,1
"582",39,23,0,1
"583",62,23,0,1
"584",63,23,0,1
"585",26,23,0,1
"586",59,23,0,1
"587",49,23,0,1
"588",36,23,0,1
"589",63,23,0,1
"590",33,23,0,1
"591",61,23,0,1
"592",28,23,0,1
"593",32,23,0,1
"594",50,23,0,1
"595",63,23,0,1
"596",41,23,0,1
"597",62,23,0,1
"598",33,23,0,1
"599",63,23,0,1
"600",58,23,0,1
"601",48,23,0,1
"602",36,23,0,1
"603",42,22,0,1
"604",63,22,0,1
"605",32,22,0,1
"606",49,22,0,1
"607",45,22,0,1
"608",63,22,0,1
"609",60,22,0,1
"610",25,22,0,1
"611",37,22,0,1
"612",63,22,0,1
"613",62,22,0,1
"614",40,22,0,1
"615",39,22,0,1
"616",63,22,0,1
"617",30,22,0,1
"618",63,27,0,1
"619",39,27,0,1
"620",37,27,0,1
"621",63,26,0,1
"622",55,26,0,1
"623",55,26,0,1
"624",61,26,0,1
"625",56,26,0,1
"626",63,26,0,1
"627",48,26,0,1
"628",28,26,0,1
"629",57,26,0,1
"630",63,26,0,1
"631",63,26,0,1
"632",46,26,0,1
"633",61,18,0,1
"634",61,18,1,0
"635",31,18,0,1
"636",61,18,1,0
"637",52,18,0,1
"638",36,18,0,1
"639",61,18,1,0
"640",51,18,0,1
"641",25,18,0,1
"642",56,18,0,1
"643",61,18,1,0
"644",61,18,1,0
"645",61,18,0,1
"646",22,18,0,1
"647",41,18,0,1
"648",20,18,0,1
"649",48,18,0,1
"650",56,18,0,1
"651",33,18,0,1
"652",43,18,0,1
"653",33,18,0,1
"654",53,18,0,1
"655",60,17,1,0
"656",47,17,0,1
"657",32,17,0,1
"658",41,17,0,1
"659",36,17,0,1
"660",40,17,0,1
"661",51,17,0,1
"662",25,17,0,1
"663",47,17,0,1
"664",60,17,1,0
"665",27,17,0,1
"666",60,17,0,1
"667",54,17,0,1
"668",49,17,0,1
"669",54,17,0,1
"670",60,17,1,0
"671",40,17,0,1
"672",60,17,1,0
"673",60,17,1,0
"674",60,17,1,0
"675",20,17,0,1
"676",60,17,1,0
"677",60,17,1,0
"678",60,17,1,0
"679",31,17,0,1
"680",45,17,0,1
"681",29,17,0,1
"682",60,17,1,0
"683",59,17,0,1
"684",37,22,0,1
"685",31,22,0,1
"686",60,22,0,1
"687",29,23,0,1
"688",63,23,0,1
"689",63,23,0,1
"690",24,23,0,1
"691",42,23,0,1
"692",46,23,0,1
"693",63,23,0,1
"694",51,23,0,1
"695",47,23,0,1
"696",59,23,0,1
"697",50,23,0,1
"698",39,23,0,1
"699",40,23,0,1
"700",50,23,0,1
"701",60,23,0,1
"702",34,23,0,1
"703",57,22,0,1
"704",40,22,0,1
"705",60,22,0,1
"706",53,22,0,1
"707",39,22,0,1
"708",55,22,0,1
"709",41,22,0,1
"710",62,22,0,1
"711",63,22,0,1
"712",56,22,0,1
"713",63,22,0,1
"714",63,22,0,1
"715",61,27,0,1
"716",39,26,0,1
"717",42,26,0,1
"718",63,26,0,1
"719",47,26,0,1
"720",63,26,0,1
"721",22,18,0,1
"722",24,18,0,1
"723",19,18,0,1
"724",29,18,0,1
"725",54,18,0,1
"726",61,18,1,0
"727",47,18,0,1
"728",54,18,0,1
"729",61,18,1,0
"730",61,18,0,1
"731",32,18,0,1
"732",19,18,0,1
"733",33,18,0,1
"734",61,18,1,0
"735",61,18,1,0
"736",33,18,0,1
"737",61,18,1,0
"738",39,18,0,1
"739",60,17,1,0
"740",60,17,1,0
"741",46,17,0,1
"742",60,17,1,0
"743",42,17,0,1
"744",60,17,1,0
"745",60,17,1,0
"746",44,17,0,1
"747",49,17,0,1
"748",60,17,1,0
"749",60,17,1,0
"750",51,17,0,1
"751",23,17,0,1
"752",34,17,0,1
"753",60,17,1,0
"754",60,17,1,0
"755",36,17,0,1
"756",60,17,1,0
"757",60,17,1,0
"758",60,17,0,1
"759",63,22,0,1
"760",35,22,0,1
"761",26,21,0,1
"762",63,21,0,1
"763",63,21,0,1
"764",58,21,0,1
"765",25,21,0,1
"766",49,21,0,1
"767",50,21,0,1
"768",63,21,0,1
"769",63,21,0,1
"770",23,21,0,1
"771",63,21,0,1
"772",37,21,0,1
"773",62,21,0,1
"774",63,21,0,1
"775",62,21,0,1
"776",61,21,0,1
"777",63,21,0,1
"778",15,13,0,1
"779",15,13,0,1
"780",26,13,0,1
"781",37,13,0,1
"782",31,13,0,1
"783",55,13,0,1
"784",56,13,1,0
"785",40,13,0,1
"786",56,13,1,0
"787",56,13,1,0
"788",56,13,1,0
"789",51,13,0,1
"790",35,13,0,1
"791",37,13,0,1
"792",63,20,0,1
"793",58,21,0,1
"794",51,20,0,1
"795",63,21,0,1
"796",63,20,0,1
"797",63,20,0,1
"798",42,20,0,1
"799",63,20,0,1
"800",63,20,0,1
"801",58,20,0,1
"802",32,20,0,1
"803",56,20,0,1
"804",63,20,0,1
"805",49,20,0,1
"806",62,19,0,1
"807",39,19,0,1
"808",58,19,0,1
"809",61,19,0,1
"810",46,19,0,1
"811",45,19,0,1
"812",31,19,0,1
"813",36,19,0,1
"814",62,19,1,0
"815",32,19,0,1
"816",21,19,0,1
"817",32,19,0,1
"818",40,19,0,1
"819",62,19,1,0
"820",25,6,0,1
"821",49,6,1,0
"822",49,6,1,0
"823",10,6,0,1
"824",49,6,1,0
"825",44,6,0,1
"826",17,6,0,1
"827",49,6,1,0
"828",48,6,0,1
"829",49,6,1,0
"830",56,23,0,1
"831",63,21,0,1
"832",30,21,0,1
"833",34,21,0,1
"834",54,21,0,1
"835",61,21,0,1
"836",37,21,0,1
"837",63,21,0,1
"838",62,21,0,1
"839",63,21,0,1
"840",63,21,0,1
"841",62,21,0,1
"842",63,21,0,1
"843",54,21,0,1
"844",23,21,0,1
"845",63,21,0,1
"846",59,21,0,1
"847",52,21,0,1
"848",63,21,0,1
"849",32,13,0,1
"850",25,13,0,1
"851",14,13,0,1
"852",41,13,0,1
"853",56,13,1,0
"854",56,13,1,0
"855",44,13,0,1
"856",51,13,0,1
"857",29,13,0,1
"858",55,13,0,1
"859",56,13,0,1
"860",47,13,0,1
"861",23,13,0,1
"862",28,13,0,1
"863",61,20,0,1
"864",55,20,0,1
"865",36,20,0,1
"866",57,20,0,1
"867",57,21,0,1
"868",41,20,0,1
"869",57,20,0,1
"870",62,20,0,1
"871",63,20,0,1
"872",31,20,0,1
"873",56,20,0,1
"874",63,20,0,1
"875",27,20,0,1
"876",62,19,1,0
"877",38,19,0,1
"878",60,19,0,1
"879",62,19,1,0
"880",30,19,0,1
"881",62,19,0,1
"882",56,19,0,1
"883",49,6,1,0
"884",14,6,0,1
"885",30,6,0,1
"886",49,6,1,0
"887",49,6,1,0
"888",11,6,0,1
"889",49,6,1,0
"890",47,6,0,1
"891",49,6,0,1
"892",49,6,1,0
"893",49,6,1,0
"894",49,6,1,0
"895",7,6,0,1
"896",11,6,0,1
"897",21,6,0,1
"898",33,6,0,1
"899",49,6,1,0
"900",49,6,1,0
"901",49,6,1,0
"902",49,6,0,1
"903",40,6,0,1
"904",49,6,1,0
"905",19,6,0,1
"906",7,6,0,1
"907",49,6,1,0
"908",20,6,0,1
"909",49,6,1,0
"910",27,6,0,1
"911",18,6,0,1
"912",34,6,0,1
"913",40,6,0,1
"914",49,6,1,0
"915",46,6,0,1
"916",49,6,1,0
"917",47,6,0,1
"918",42,6,0,1
"919",17,6,0,1
"920",49,6,1,0
"921",49,6,1,0
"922",19,6,0,1
"923",49,6,0,1
"924",43,7,0,1
"925",40,7,0,1
"926",50,7,1,0
"927",50,7,1,0
"928",50,7,1,0
"929",10,7,0,1
"930",50,7,1,0
"931",50,7,1,0
"932",24,7,0,1
"933",16,7,0,1
"934",50,7,1,0
"935",30,7,0,1
"936",43,7,0,1
"937",10,7,0,1
"938",50,7,1,0
"939",50,7,1,0
"940",16,7,0,1
"941",50,7,1,0
"942",13,7,0,1
"943",46,7,0,1
"944",13,7,0,1
"945",50,7,1,0
"946",12,7,0,1
"947",8,7,0,1
"948",50,7,1,0
"949",24,7,0,1
"950",20,7,0,1
"951",33,7,0,1
"952",39,7,0,1
"953",50,7,1,0
"954",44,7,0,1
"955",42,7,0,1
"956",50,7,1,0
"957",50,7,1,0
"958",19,7,0,1
"959",34,7,0,1
"960",50,7,1,0
"961",50,7,1,0
"962",42,7,0,1
"963",50,7,1,0
"964",50,7,1,0
"965",9,7,0,1
"966",46,7,0,1
"967",20,7,0,1
"968",50,7,1,0
"969",50,7,1,0
"970",50,7,1,0
"971",12,7,0,1
"972",20,7,0,1
"973",50,7,1,0
"974",28,7,0,1
"975",25,7,0,1
"976",50,7,1,0
"977",50,7,1,0
"978",9,7,0,1
"979",50,7,1,0
"980",33,7,0,1
"981",38,7,0,1
"982",50,7,1,0
"983",36,19,0,1
"984",58,19,0,1
"985",53,19,0,1
"986",59,19,0,1
"987",62,19,0,1
"988",51,19,0,1
"989",62,19,0,1
"990",49,19,0,1
"991",62,19,1,0
"992",38,19,0,1
"993",53,19,0,1
"994",62,19,1,0
"995",55,19,0,1
"996",51,19,0,1
"997",59,19,0,1
"998",31,19,0,1
"999",62,19,1,0
"1000",43,19,0,1
"1001",20,19,0,1
"1002",36,19,0,1
"1003",24,19,0,1
"1004",47,19,0,1
"1005",62,19,0,1
"1006",62,19,0,1
"1007",51,19,0,1
"1008",52,19,0,1
"1009",40,19,0,1
"1010",49,6,1,0
"1011",49,6,1,0
"1012",31,6,0,1
"1013",38,6,0,1
"1014",15,6,0,1
"1015",21,6,0,1
"1016",20,6,0,1
"1017",49,6,0,1
"1018",24,6,0,1
"1019",19,6,0,1
"1020",11,6,0,1
"1021",7,6,0,1
"1022",28,6,0,1
"1023",49,6,1,0
"1024",49,6,0,1
"1025",13,6,0,1
"1026",39,6,0,1
"1027",22,6,0,1
"1028",49,6,1,0
"1029",49,6,1,0
"1030",26,6,0,1
"1031",44,6,0,1
"1032",49,6,1,0
"1033",49,6,1,0
"1034",26,6,0,1
"1035",49,6,1,0
"1036",49,6,1,0
"1037",42,6,0,1
"1038",18,6,0,1
"1039",38,6,0,1
"1040",42,6,0,1
"1041",49,6,1,0
"1042",9,6,0,1
"1043",42,6,0,1
"1044",49,7,0,1
"1045",15,7,0,1
"1046",50,7,1,0
"1047",31,7,0,1
"1048",48,7,0,1
"1049",50,7,1,0
"1050",50,7,1,0
"1051",48,7,0,1
"1052",50,7,1,0
"1053",47,7,0,1
"1054",50,7,1,0
"1055",50,7,1,0
"1056",29,7,0,1
"1057",50,7,1,0
"1058",43,7,0,1
"1059",50,7,1,0
"1060",24,7,0,1
"1061",40,7,0,1
"1062",50,7,1,0
"1063",22,7,0,1
"1064",50,7,1,0
"1065",30,7,0,1
"1066",30,7,0,1
"1067",18,7,0,1
"1068",50,7,1,0
"1069",25,7,0,1
"1070",39,7,0,1
"1071",50,7,1,0
"1072",20,7,0,1
"1073",47,7,0,1
"1074",50,7,1,0
"1075",50,7,1,0
"1076",34,7,0,1
"1077",26,7,0,1
"1078",50,7,1,0
"1079",50,7,1,0
"1080",50,7,1,0
"1081",49,7,0,1
"1082",43,7,0,1
"1083",50,7,1,0
"1084",31,7,0,1
"1085",50,7,1,0
"1086",22,7,0,1
"1087",19,7,0,1
"1088",50,7,1,0
"1089",50,7,1,0
"1090",8,7,0,1
"1091",40,7,0,1
"1092",11,7,0,1
"1093",22,7,0,1
"1094",44,7,0,1
"1095",50,7,1,0
"1096",31,7,0,1
"1097",38,7,0,1
"1098",36,7,0,1
"1099",62,19,1,0
"1100",24,19,0,1
"1101",46,19,0,1
"1102",46,19,0,1
"1103",62,19,0,1
"1104",28,19,0,1
"1105",48,19,0,1
"1106",20,19,0,1
"1107",43,19,0,1
"1108",56,19,0,1
"1109",21,19,0,1
"1110",62,19,1,0
"1111",62,19,1,0
"1112",58,19,0,1
"1113",48,19,0,1
"1114",59,19,0,1
"1115",62,19,0,1
"1116",61,19,0,1
"1117",34,18,0,1
"1118",61,18,1,0
"1119",61,18,1,0
"1120",54,18,0,1
"1121",61,18,1,0
"1122",43,18,0,1
"1123",46,18,0,1
"1124",49,18,0,1
"1125",53,18,0,1
"1126",61,18,1,0
"1127",61,18,1,0
"1128",61,18,0,1
"1129",57,18,0,1
"1130",61,18,0,1
"1131",61,18,1,0
"1132",34,18,0,1
"1133",61,18,0,1
"1134",45,18,0,1
"1135",34,18,0,1
"1136",35,18,0,1
"1137",44,18,0,1
"1138",19,17,0,1
"1139",46,16,0,1
"1140",59,16,1,0
"1141",59,16,1,0
"1142",57,16,0,1
"1143",56,16,0,1
"1144",49,16,0,1
"1145",24,16,0,1
"1146",34,16,0,1
"1147",52,16,0,1
"1148",46,16,0,1
"1149",58,16,0,1
"1150",27,16,0,1
"1151",20,16,0,1
"1152",54,16,0,1
"1153",59,16,1,0
"1154",51,16,0,1
"1155",31,16,0,1
"1156",59,16,1,0
"1157",59,16,1,0
"1158",56,15,0,1
"1159",39,15,0,1
"1160",26,15,0,1
"1161",58,15,1,0
"1162",57,15,0,1
"1163",38,15,0,1
"1164",16,15,0,1
"1165",33,15,0,1
"1166",58,15,0,1
"1167",58,15,1,0
"1168",16,15,0,1
"1169",50,15,0,1
"1170",40,15,0,1
"1171",58,15,1,0
"1172",58,15,1,0
"1173",54,15,0,1
"1174",31,15,0,1
"1175",55,15,0,1
"1176",19,15,0,1
"1177",41,15,0,1
"1178",58,15,1,0
"1179",49,15,0,1
"1180",58,15,1,0
"1181",45,15,0,1
"1182",58,15,1,0
"1183",44,15,0,1
"1184",58,15,0,1
"1185",58,15,1,0
"1186",57,14,1,0
"1187",28,14,0,1
"1188",57,14,1,0
"1189",57,14,0,1
"1190",39,14,0,1
"1191",57,14,1,0
"1192",56,14,0,1
"1193",57,14,1,0
"1194",57,14,1,0
"1195",57,14,1,0
"1196",19,14,0,1
"1197",55,19,0,1
"1198",29,18,0,1
"1199",62,19,0,1
"1200",52,18,0,1
"1201",58,18,0,1
"1202",46,18,0,1
"1203",30,18,0,1
"1204",61,18,1,0
"1205",44,18,0,1
"1206",47,18,0,1
"1207",46,17,0,1
"1208",54,17,0,1
"1209",43,16,0,1
"1210",23,19,0,1
"1211",37,16,0,1
"1212",54,16,0,1
"1213",45,16,0,1
"1214",26,16,0,1
"1215",52,16,0,1
"1216",42,16,0,1
"1217",53,16,0,1
"1218",58,16,0,1
"1219",54,16,0,1
"1220",41,16,0,1
"1221",59,16,1,0
"1222",18,16,0,1
"1223",50,16,0,1
"1224",59,16,1,0
"1225",59,16,1,0
"1226",59,16,1,0
"1227",59,16,0,1
"1228",47,15,0,1
"1229",58,15,1,0
"1230",19,15,0,1
"1231",56,15,0,1
"1232",34,15,0,1
"1233",52,15,0,1
"1234",53,15,0,1
"1235",58,15,1,0
"1236",29,15,0,1
"1237",58,15,1,0
"1238",51,15,0,1
"1239",58,15,0,1
"1240",52,15,0,1
"1241",43,15,0,1
"1242",58,15,1,0
"1243",35,15,0,1
"1244",18,15,0,1
"1245",51,15,0,1
"1246",18,15,0,1
